angDist,#,main_id,main_type,other_types,sp_type
0.051218,2119,BD+44  3594,Be*,*  |** |Y*?|Be*|IR |Em*,B1:V:nep
0.068769,2120,HD 198625,Em*,IR |V* |** |*  |UV |Em*,B4Ve
0.031577,2121,HD 198895,Be*,V* |IR |*  |Be*|Em*,B1Ve
0.075197,2122,EM* LkHA  167,Ae*,Y*?|Ae*|Or*|Y*?|V* |*  |IR |Em*,A1/9e
0.043244,2123,HD 198931,Be*,Y*?|V* |X  |*  |Be*|IR |Em*,B1Ve
0.117906,2124,BD+46  3087,Em*,V* |*  |IR |Em*,B5e
0.003837,2125,BD+40  4353,Star,IR |*,B2Ve
0.050401,2126,HD 199218,Be*,IR |*  |** |Be*|UV |Em*,B9Vn
0.034757,2127,HD 199356,Be*,V* |V* |*  |Be*|UV |IR |Em*,B2IVp
0.010557,2128,* nu. Cyg,**,** |IR |UV |*,A0IIIn
0.094139,2130,* f01 Cyg,Be*,** |V* |Ir*|*  |Be*|UV |Em*|IR,B1.5Vnne
0.024765,2131,HD 200269,Be*,Er*|** |*  |IR |V* |Be*|UV,B5V
0.040436,2131,TYC 3588-8345-2,Star,*  |*,
0.096454,2131,TYC 3588-8345-1,Star,IR |UV |Be*|V* |** |*,
0.026062,2132,*  60 Cyg,Be*,** |*  |V* |EB*|X  |Be*|UV |Em*|IR,B1Ve
0.429251,2133,EM* LkHA  195,Orion_V*,Y*?|Or*|Y*?|V* |IR |Em*,B9.5Ve
0.058959,2134,GSC 03588-00834,HMXB,V* |HXB|HXB|HXB|X  |IR |gam|*  |Be*|Psr,B0Ve
0.204301,2135,Hilt 1035,Em*,*  |IR |Em*,B1Vnne
0.065602,2136,BD+47  3302,Be*,Be*|*  |IR |Em*,B2V:npe
0.004235,2137,HD 201522,Be*,Be*|Be*|UV |*  |Be*|IR |Em*,B5V
0.017415,2138,HD 201733,Be*,V* |*  |Be*|UV |*iC|IR |Em*,B4IVp
0.036406,2139,HD 201836,Be*,IR |Be*|*  |Be*|UV |**,B6IV
0.057841,2139,HD 201836A,Star,** |*,
0.131240,2140,Hilt 1042,Be*,*  |Be*|IR |Em*,B2V:ne
0.023591,2141,HD 239618,Be*,Er*|Em*|V* |*  |Be*|*iC|IR,B2Ve
0.014395,2142,HD 203025,Be*,*  |V* |Em*|** |UV |IR |Be*|*iC|SB*,B2IIIe
0.105132,2143,* ups Cyg,Be*,Be*|V* |Em*|** |*  |UV |IR,B2Vne
0.216783,2144,HD 203374,Be*,IR |*  |Em*|** |Be*|UV,B0IVpe
0.002634,2145,*   6 Cep,Be*,V* |HII|Er*|RNe|IR |Be*|*  |UV |Em*,B3IVe
0.024845,2146,HD 203356,Be*,*  |Be*|IR |Em*,B9
0.008442,2147,HD 203731,Be*,V* |V* |UV |*  |Be*|Em*|IR,B1Vne
0.041861,2148,HD 203699,Be*,Be*|Be*|V* |Em*|UV |*  |IR,Be
0.009338,2149,HD 204185,Em*,Em*|*  |IR,Be
0.030991,2150,HD 204116,Be*,Er*|Em*|V* |UV |*  |Be*|IR,B1Ve
0.041055,2151,BD+43  3913,Be*,V* |Be*|Be*|V* |Be*|*  |IR |Em*|X,B1.5V:nnep
0.016401,2152,* bet Cep,PulsV*bCep,** |IR |V* |bC*|V* |UV |*  |X  |SB*,B0.5IIIs
0.087975,2153,EM* GGR   26,Em*,EmO|*  |IR |Em*,B5:e
0.048889,2154,HD 204722,Be*,V* |Be*|Be*|V* |*  |Be*|UV |IR |Em*,B1.5IV:np
0.037626,2155,HD 204860,Be*,Be*|Be*|V* |*  |UV |IR |Em*,Be
0.029359,2156,HD 205060,Be*,*  |Be*|UV |Em*|IR,B5
0.025713,2157,HD 205551,Be*,*  |Be*|UV |IR |Em*,B7IIIe
0.042785,2158,HD 205618,Be*,Be*|V* |Em*|UV |*  |IR,B2Vne
0.043865,2159,BD+47  3487,Be*,Er*|V* |IR |*iC|*  |Em*|Be*,Bpe
0.013815,2160,HD 239712,Be*,V* |V* |Em*|*  |*iC|IR |Be*,B2Vnne
0.010268,2161,* eps Cap,Be*,IR |Be*|Em*|V* |** |UV |*  |blu,B3V
0.477912,2162,V* V490 Cep,HMXB,HXB|*iC|Em*|V* |HXB|X  |IR,B1.5Ve
0.060476,2163,BD+56  2626,Be*,Be*|*  |Em*,B0.5III
0.045320,2164,HD 206773,Be*,Be*|V* |*iC|Em*|IR |*  |Be*|UV,B0V:pe
0.023057,2165,HD 239758,Be*,V* |*iC|V* |Em*|UV |*  |Be*|IR,B2III:nn
0.033313,2166,BD+49  3615,Be*,Be*|*  |IR |Em*,B1V:
0.021603,2167,HD 207232,Be*,*  |Be*|UV |IR |Em*,B9
0.023450,2168,*  16 Peg,Be*,Be*|V* |Pu*|UV |*  |Em*|IR,B3Ve
0.213900,2169,EM* MWC  645,Em*,V* |IR |*  |Be*|Em*|EmO,B[e]
0.069605,2170,HD 208220,Be*,*  |Be*|Em*|IR,B1IVe
0.045028,2171,HD 208392,Be*,EB*|IR |V* |** |*  |Be*|UV |Em*|*iC,B1Vn
0.621984,2172,EM* MWC 1051,Em*,IR |*  |EmO|Em*,Be
0.004460,2173,HD 208682,Be*,*  |Em*|V* |UV |IR |Be*|**,B2Ve
0.020031,2174,HD 235668,Be*,V* |V* |UV |*  |IR |Em*|Be*,B2
0.006559,2175,HD 209145,Be*,V* |V* |UV |*  |Be*|IR,B1V
0.021096,2176,HD 208886,Be*,Be*|V* |Em*|UV |X  |*  |Be*|IR,B7Ve
0.061130,2177,* eta PsA,Be*,*  |Be*|V* |Em*|UV |IR |**,B8III_sh+B8.5IV
0.066109,2177,* eta PsA A,Star,** |*,
0.021202,2178,BD+49  3718,HMXB,V* |Be*|Be*|V* |HXB|X  |*  |Em*|gam|IR,Be
0.041277,2179,BD+54  2676,Be*,Be*|*  |IR |Em*,B1:V:nne
0.060482,2180,* omi Aqr,Be*,*  |Be*|V* |Em*|IR |UV,B5V
0.049329,2181,EM* GGR   44,post-AGB*,Em*|IR |*  |pA*|PN,Be
0.039581,2182,HD 209522,Be*,Be*|V* |Er*|UV |*  |Em*|IR,B4IVe
0.023093,2183,BD+49  3735,Be*,V* |Be*|Be*|V* |Be*|*  |IR |Em*,B1.5V:nne:
0.050631,2184,*  25 Peg,Be*,Be*|Em*|UV |*  |IR |PM*,B7Vne
0.028113,2185,BD+53  2790,HMXB,V* |HXB|HXB|HXB|gam|X  |*  |Be*|IR,O9.5Vep
0.440715,2186,EM* MWC 1055,Em*,EmO|*  |IR |Em*,Be
0.087609,2187,BD+55  2693,Be*,Em*|V* |EB*|Be*|*  |IR,B5:nev
0.064703,2189,BD+54  2718,Be*,Be*|*  |IR |Em*,B2III
0.005478,2190,HD 211835,Be*,V* |UV |*  |Be*|Em*|IR,B3:Ve
0.045368,2191,HD 235795,Be*,UV |*  |Be*|Em*,B1:V:nne
0.006180,2192,HD 212044,Be*,Er*|Be*|Be*|V* |IR |*  |Be*|UV |Em*,B2ek
0.049154,2193,EM* StHA  198,Em*,Em*|*  |IR,Be
0.071823,2194,*  31 Peg,Be*,*  |V* |UV |Be*|Em*|IR,B3III
0.052946,2195,BD+61  2292,Be*,Em*|Be*|*  |IR,B2Vn
0.027969,2196,HD 212666,Be*,Be*|Be*|*  |UV |IR |Em*,B8
0.030090,2197,BD+57  2525,Be*,*  |V* |Be*|** |IR |Em*,B1.5IV-V:ep
0.042981,2198,* pi. Aqr,Be*,*  |Be*|V* |Em*|IR |UV |blu|SB*|X,B1III-IVe
0.020425,2199,HD 212791,Be*,Er*|V* |*  |Be*|UV |Em*|IR,B8
0.009920,2200,HD 213088,Em*,IR |*  |** |Em*,B9
0.030325,2201,HD 213129,Be*,V* |UV |*  |Be*|Em*|IR,B9
0.032848,2202,EM* MWC 1063,Em*,EmO|*  |IR |Em*,B5:e
0.018979,2203,BD+54  2790,SB*,Ro*|El*|V* |*  |SB*|IR,B0IVn
0.344275,2204,2MASS J22301334+6131405,Be*,*  |Be*|IR,
0.010000,2205,ChOPS J223030.43+612255.3,Be*,*  |Be*,
0.985988,2206,ChOPS J223048.26+611453.7,Be*,*  |Be*|IR,
0.103202,2207,BD+60  2405,Be*,** |IR |Em*|Be*|*,B3V:nn
0.103636,2208,Hilt 1145,Be*,*  |Be*|IR |Em*,B2III
0.295071,2209,BD+56  2811,Em*,Em*|*  |IR,Be
0.143558,2210,*   8 Lac B,Star,*  |** |IR,B1.Vs
0.031253,2211,*   8 Lac A,Be*,*  |** |Be*|Em*|UV |IR,B1Vne
0.002438,2212,HD 240010,Be*,V* |IR |*  |Be*|Em*,B1:IV:nnpe
0.444042,2213,4U 2238+60,HMXB,HXB|*  |X  |gam|IR,Be
0.081403,2214,* eps PsA,Be*,Be*|UV |*  |Em*|blu|IR,B7III
0.031516,2215,HD 215227,Be*,gam|IR |HX?|UV |*  |Be*|** |Em*,B1.5-B2III
0.025633,2216,BD+53  2964,Be*,Be*|*  |IR |Em*,B2IV:nnpe
0.061390,2217,HD 215605,Be*,*  |Be*|IR |Em*,B2:IV:nne
0.024244,2218,EM* MWC  659,Be*,*  |Be*|IR |Em*,B0.5Ve
0.007874,2219,BD+57  2615,Be*,Be*|Be*|*iA|Em*|V* |EB*|Rad|IR |*  |*iC,B1-3Ve
0.026274,2220,HD 216044,Be*,*  |Be*|UV |IR |Em*,B0III-IV
0.034497,2221,HD 216057,Be*,*  |Be*|UV |IR |Em*,B7V
0.139385,2222,EM* LkHA  350,Ae*,Er*|Ae*|Or*|V* |*  |Em*|IR,B8e
0.090074,2223,*  14 Lac,EB*,bL*|** |*  |Be*|Em*|V* |UV |IR,B4+F9III
0.087459,2224,HD 216113,Be*,Be*|*,A3V(pSrEuCr)
0.076122,2225,BD+61  2355,Be*,*  |As*|Em*|Be*|*iA|IR,B7IV
0.517541,2227,Cl* NGC 7419    BMD     620,Be*,*  |IR |Be*|Be*|Em*|*iC,B0Ve
0.047093,2229,HD 216851,Be*,Be*|V* |Em*|UV |*  |IR,B3V:n
0.012068,2230,HD 217061,Be*,V* |*  |As*|*  |V* |Em*|Be*|*iA|SB*|IR,B5
0.019526,2231,HD 217050,Be*,IR |Em*|UV |V* |Be*|*,B4IIIpe
0.526837,2232,BD+61  2380,Be*,*  |As*|Em*|Be*|*iA|IR,B9V
0.018382,2233,HD 217543,Be*,V* |UV |*  |Be*|Em*|IR,B2.5Vn
0.051048,2234,* omi And,Be*,** |*  |Be*|bL*|Em*|V* |UV |IR |SB*,B6IV/V_sh
0.010567,2235,BD+62  2158,Be*,*  |As*|Em*|Be*|*iA|IR,B9V
0.048090,2236,BD+57  2678,Be*,*  |Be*|*  |IR |Em*,B2
0.052402,2237,* bet Psc,Be*,Be*|Be*|V* |Em*|UV |IR |*,B6Ve
0.168816,2238,HD 218066,Be*,EB*|As*|*  |** |*  |Al*|Em*|V* |UV |Be*|*iA|SB*|IR,B1.5Vn
0.611262,2239,EM* AS  505,Ae*,V* |IR |Ae*|EmO|Em*|Be*|*  |As*|Er*|*iA|V* |Be*,B5Vep
0.019672,2240,HD 218393,Be*,IR |*  |V* |UV |Em*|SB*|Be*,B3pe+K1III
0.034751,2241,HD 218674,Be*,** |*  |V* |UV |Be*|Em*|IR,B4V(e)
0.006058,2242,BD+61  2408,Be*,*  |V* |IR |Be*|*,B3
0.043877,2243,HD 220058,Be*,IR |X  |V* |*  |Be*|UV |Em*,B2
0.022356,2244,HD 220116,Be*,*  |V* |*  |Be*|UV |Em*|IR,B2
0.031573,2245,HD 220300,Be*,V* |*  |Be*|UV |IR |Em*,B8
0.454696,2246,EM* GGR  139,Em*,*  |IR |Em*,B2Ve
0.012467,2250,* bet Scl,PM*,PM*|UV |X  |*  |IR,B9.5IIIpHgMnSi
0.021887,2251,BD+60  2584,Be*,*  |Be*|*  |UV |IR |Em*,O
0.019929,2252,*  18 And,Star,*  |UV |IR,B9Ve
0.009619,2253,BD+61  2494,Be*,*  |Em*|Be*|*  |IR,B3
0.019781,2254,BD+60  2600,Be*,*  |Em*|Be*|*  |UV |IR,B2
0.009853,2255,HD 223036,Be*,Em*|V* |UV |*  |Be*|IR,B
0.040867,2256,HD 223044,Em*,*  |Em*|*  |UV |IR,A2
0.072058,2257,HD 223387,Em*,V* |*  |IR |UV |Em*,Bpe
0.003087,2258,HD 223501,Be*,*  |V* |*  |Be*|UV |Em*|IR,B1:Vne
0.033448,2259,EM* AS  518,Em*,EmO|Em*|*  |IR,Be
0.154189,2260,BD+65  1970,**,** |Em*|*  |IR,B5:e
0.009678,2261,HD 224559,Be*,Be*|*  |UV |V* |Em*|IR,B4Vne
0.052250,2262,HD 224544,Be*,Be*|Em*|UV |*  |IR,B6IVe
0.029638,2263,HD 224599,Be*,*  |V* |Em*|*  |Be*|UV |IR,B0V
0.014795,2264,* eps Tuc,Be*,Be*|UV |*  |IR |PM*,B8V
0.003868,1044,HD  52721,Ae*,ISM|Ae*|*  |** |HII|HII|Or*|*  |Be*|V* |Em*|IR |UV,B2Vne
0.175634,1044,HD  52721A,Star,** |*,
0.615837,1044,HD  52721B,Star,** |*,
0.075993,1045,BD-06  1895,Em*,Em*|*  |IR,Be
0.049832,1046,*  19 Mon,PulsV*bCep,*  |bC*|V* |UV |IR,B2Vn(e)
0.038261,1047,HD  53032,Be*,Be*|Em*|*,B8Ib
0.067314,1048,HD  53085,Be*,V* |Be*|*  |UV |IR,B5/7III
0.018466,1049,HD  53416,Be*,Be*|Em*|*  |UV |IR,B8
0.049628,1050,HD  53667,Be*,*  |Be*|Em*|UV |*  |IR,B0/1Ib
0.077262,1051,HD  54086,Be*,Be*|Em*|*  |UV |IR,B5III
0.106833,1052,BD-13  1825,Be*,V* |*  |Be*|Em*|IR |*,Be
0.040384,1053,HD  54309,Be*,** |*  |*  |Be*|V* |Em*|IR |UV,B3Vne
0.048019,1054,HD  54464,Be*,Be*|Em*|*  |UV |IR,B2III/IV
0.045510,1055,HD 293396,Be*,Be*|V* |Em*|UV |*  |IR,B2
0.025022,1056,HD  54786,Be*,Er*|*  |Be*|V* |Be*|Em*|*  |IR,B1/2I(b)
0.009138,1057,HD  54858,Be*,*  |Be*|Em*|UV |*  |IR,B8Ib
0.020679,1058,HD  55014,Be*,Be*|Em*|UV |*  |IR,B8III/IV
0.028697,1059,BD-14  1751,Be*,*  |Be*|Em*|*  |IR,Be
0.042846,1060,HD  55135,Be*,Be*|Em*|UV |*  |IR,B3Vnne
0.048466,1061,HD  55271,Be*,Be*|Em*|** |*  |UV |IR,B3Vne
0.041406,1062,HD  55566,Em*,Em*|UV |*  |IR,B5/7Vne
0.016396,1063,HD  55439,Be*,PN |HII|*  |** |Be*|Em*|UV |IR,B2Ve
0.051649,1064,HD  55538,Be*,Er*|*  |Be*|V* |*  |UV |IR,B2Vn(e)
0.010901,1065,HD  55606,Be*,Be*|Be*|Be*|Be*|Em*|*  |UV |IR,B0.5Vnnpe
0.025802,1066,*  27 CMa,Be*,Be*|** |V* |IR |*  |UV |Em*,B4Ve_sh
0.093321,1067,HD  55806,Be*,IR |Be*|Em*|*  |UV,B7Ib
0.051780,1068,* ome CMa,Be*,*  |Be*|V* |Ir*|IR |UV |Em*,B2.5Ve
0.040452,1069,HD  56039,Be*,Be*|Em*|UV |*  |IR,B5IV
0.104888,1070,HD  56600,Em*,Em*|*  |IR,B7/8VnnE
0.049873,1071,BD-20  1834,Be*,*  |Be*|*  |IR,B1.5:V:ne
0.034944,1072,HD  56670,Be*,Be*|Em*|*  |IR,B5Ib
0.036559,1073,HD  56806,Be*,*  |Be*|Em*|UV |*  |IR,B3/5(V)ne
0.027040,1074,HD  56847,Be*,V* |*  |Be*|V* |Em*|*  |*iC|UV |IR,B5Ib
0.040369,1075,* ups01 Pup,Be*,*iC|** |*  |*  |Be*|V* |Em*|UV |IR,B2V+B3IVne
0.044594,1076,* ups02 Pup,Be*,*iC|*  |Be*|V* |** |IR |UV |Em*,B3Vne
0.104454,1077,HD  57551,Be*,blu|V* |** |Be*|Em*|*  |IR,B8III
0.057684,1078,HD  57393,Be*,Be*|Em*|UV |*  |IR,B3Vnne
0.047722,1079,HD  57386,Be*,** |*  |Be*|Em*|*  |UV |IR,B2/3Vnne
0.067191,1080,HD  57682,Star,X  |IR |*  |UV,O9.2IV
0.030861,1081,HD  57775,Be*,*  |Be*|Em*|*  |UV |IR,Be
0.027082,1082,HD  57910,Be*,Be*|Em*|*  |UV |IR,B5V
0.180784,1083,BD-20  1891,Be*,IR |UV |*  |Be*,B2.5Vne
0.051821,1084,HD  58011,Be*,*  |Be*|V* |Em*|*  |UV |IR,B1/2Iab/IInne
0.148171,1085,BD-17  1944,Be*,*  |Be*|*  |IR,Be
0.034395,1086,HD  58155,Be*,Be*|V* |Em*|UV |*iC|*  |IR,B3V
0.044231,1087,HD  58127,Em*,Em*|UV |*  |IR,B8V
0.019856,1088,HD  58050,Be*,*  |Be*|V* |Em*|UV |IR,B2Ve
0.037236,1089,HD  58343,Be*,*  |V* |IR |Be*|UV |Em*,B2Vne
0.097875,1090,BD-19  1871,Be*,*  |Be*|Em*|*  |IR,Be
0.039066,1091,HD  59197,Be*,Be*|Em*|UV |*  |IR,B6V
0.037145,1092,HD  58978,Be*,*  |*  |Be*|V* |Em*|IR |UV,B0.5IVe
0.025992,1093,* bet CMi,Be*,Be*|** |*  |Be*|V* |Em*|IR |UV |PM*,B8Ve
0.049730,1094,V* RY Gem,EB*,Al*|V* |UV |X  |*  |Em*|SB*|IR,A0V:e+K0II
0.065251,1095,HD  59094,Be*,V* |*  |Be*|V* |Em*|UV |*  |IR,B2(V)ne
0.088559,1096,HD  59281,Be*,** |Be*|Em*|UV |*,B3/5Vne
0.307728,1097,BD-13  2040,Be*,Be*|Em*|*  |UV |IR,B7e
0.048332,1098,HD  59498,Be*,Be*|*  |IR,B5IV/V
0.009815,1099,HD  59497,Be*,*  |V* |Be*|UV |Em*|*  |IR,B2(V)ne
0.048847,1101,BD-10  2073,Be*,*  |Be*|Em*|*  |IR,B0:ne
0.185480,1102,MSX6C G234.7617-00.2766,Cloud,IR |Cld,
0.925366,1102,SS73   6,Be*,*  |Be*|Ae?|Em*|IR |G  |PN,Be
0.024509,1103,HD  60220,Star,*  |IR,B9V(pSrCrEu)
0.013325,1104,CD-32  4140,Be*,V* |*  |Be*|Em*|*  |*iC|IR,Be
0.050229,1105,HD  60260,Be*,*  |Be*|Be*|Be*|Em*|UV |*  |IR,B3V
0.047727,1106,HD  60307,Em*,Em*|UV |*  |IR,B3/5III
0.136194,1107,EM* MWC  846,Em*,Em*|*  |EmO|IR,Be
0.033927,1109,HD  60669,Be*,Be*|Em*|UV |*  |IR,B8III
0.025014,1110,* z Pup,Be*,IR |*  |*  |Be*|Em*|UV |V*,B2Vne
0.084921,1111,HD  60794,Be*,Be*|Em*|UV |*  |IR,B3/5III
0.060377,1112,CD-22  4761,Be*,*  |Be*|Em*|*  |IR,B0:nne
0.074890,1113,HD  60757,Be*,V* |Em*|UV |*  |IR |Be*,B3/5III
0.045382,1114,HD  60855,Be*,X  |*  |Be*|V* |Em*|** |UV |*iC|IR,B2Ve
0.118344,1115,HD  61025,Be*,Be*|** |UV |*  |IR,B2Vne
0.041166,1116,HD  60848,Be*,X  |*  |Be*|Be*|V* |Em*|UV |IR |Be*,O8:V:pe
0.140785,1117,HD  61328,Be*,** |V* |UV |Be*|*  |IR,B2/5V
0.018065,1118,HD  61355,Be*,Be*|UV |*  |IR,B3/5V
0.041267,1119,BD-10  2133,Be*,*  |Be*|*  |IR,Be
0.020098,1120,HD  61224,Be*,Be*|Em*|UV |** |*iC|*  |IR,B8/9IV
0.056844,1121,HD  61205,Star,*  |IR,A0(IV)
0.167651,1122,CD-24  5721,Em*,*  |Be*|Em*|IR |*,B[e]
0.101440,1123,CD-28  4667,Em*,Em*|*  |IR,B8e
0.025295,1124,BD-11  2043,Be*,*  |Be*|Em*|UV |*  |IR,B0:ne
0.015265,1126,* d04 Pup,Be*,Be*|V* |Em*|UV |*  |*iC|IR,B5IV
0.048807,1128,HD  62367,Be*,Be*|Em*|UV |*  |IR,B8V
0.022758,1129,HD  62532,Be*,IR |V* |*  |*  |Be*|Em*|UV,B3(V)nne
0.055303,1130,HD  62533,Star,*  |IR,B3Vne
0.036058,1131,HD  62753,Be*,V* |Be*|UV |Em*|*  |IR,B2Vn
0.034057,1132,HD  62894,Be*,Be*|Em*|UV |** |*  |IR,B7/9
0.820330,1132,TYC 7653-3542-2,Star,*,
0.070684,1133,HD  62654,Be*,Be*|Em*|*  |IR,B8
0.033033,1134,HD  62780,Be*,*  |Be*|Em*|UV |*  |IR,O9/B0e
0.058119,1135,HD  62729,Em*,Em*|UV |*  |IR,B2V
0.729146,1136,CD-23  6121,Be*,*  |Be*|Em*|*  |IR,Be
0.030763,1137,HD  62959,Em*,*  |Em*|UV |*  |IR,B1/2Vne
0.106600,1140,HD  63150,Be*,Be*|*  |Be*|Em*|UV |*  |IR,B1Ve
0.135986,1141,CD-29  4913,Em*,V* |Em*|*  |IR,OB+e
0.015202,1142,HD  63453,Be*,Be*|Em*|*  |IR,B9Vn
0.063786,1143,HD  63215,Be*,*  |V* |X  |Be*|UV |*iC|*  |IR,B5V
0.045356,1144,CD-26  4955,Be*,*  |Be*|Em*|*  |IR,Be
0.019071,1145,HD  60062,Be*,IR |X  |V* |UV |Be*|*,B9
0.099779,1147,BD-20  2183,Be*,*  |Be*|*  |IR,Be
0.073895,1148,HD  63359,Be*,*  |Be*|Em*|UV |*  |IR,OB
0.035665,1149,HD  63423,Be*,*  |Be*|UV |*  |IR,B1Ib/II
0.021787,1150,* omi Pup,Be*,V* |UV |IR |*  |Be*|** |Em*,B1IVe
0.018011,1152,HD  63988,Be*,Be*|Em*|UV |*  |IR,B8V
0.007121,1154,HD  64831,Be*,*  |Be*|Em*|UV |*  |IR,B8Vn
0.063391,1155,HD  64109,Em*,Em*|UV |*,B7/8V(ne)
0.008349,1156,HD  64298,Be*,Be*|V* |Em*|UV |*  |IR,B2/3(V)nn
0.020648,1158,HD  64716,Be*,Be*|Em*|UV |*  |IR,B6V
0.054513,1159,HD  64639,Be*,*  |Be*|Em*|*  |IR,B(9)nne
0.212400,1160,CD-32  4567,Be*,*  |V* |Be*|*  |Em*|IR,OB+e
0.050755,1161,CD-29  5159,Em*,V* |*  |Em*|*  |IR,O6/8
0.928991,1162,CD-27  4743,Em*,IR |*  |Em*|*,O7f
0.002169,1163,HD  65663,Be*,*  |** |Be*|Em*|UV |*  |*iC|IR,B8V
0.064654,1164,HD  65079,Be*,V* |UV |Be*|Em*|*  |IR,B2V(n)(e?)
0.222750,1165,CD-28  5151,Em*,*  |Em*|*  |IR,B2/3
0.442677,1167,CD-60  1953,Be*,IR |*iC|Em*|V* |*  |*  |Be*,B9:p_sh_He-n
0.008092,1168,HD  66194,Be*,V* |*  |*  |Be*|V* |Em*|*iC|IR |X,B3Vn
0.027686,1169,CD-32  4657,Be*,*  |Be*|Em*|*  |IR,B0/1
0.005077,1170,HD  65930,Be*,*  |Be*|** |UV,B2III/IV
0.015331,1171,HD  65719,Be*,Be*|V* |UV |*  |IR,B2/3III
0.069185,1172,CD-28  5235,Be*,*  |Be*|*  |IR,B1V
0.051806,1173,HD  65875,Be*,Be*|Er*|UV |IR |*  |Em*|V*,B2.5Ve
0.024537,1174,*   5 Cnc,Star,*  |UV |IR,B9.5Vn
0.061369,1176,CD-31  5475,Be*,*  |Be*|Em*|*  |IR,B3Vep
0.062125,1177,CD-30  5559,Be*,*  |Be*|Em*|*  |IR,Bepec
0.382947,1179,2MASS J08080283-3135460,Star,*  |IR,B1IIIe
0.245742,1180,WRAY 15-162,Em*,Em*|*  |IR,Bpe
0.023688,1181,HD  67698,Be*,Be*|V* |Be*|** |Em*|*  |IR,B3Ve
0.048258,1182,HD  67985,Em*,*iC|Em*|UV |*  |IR,B8Vn(e)
0.006126,1183,HD  68423,Be*,Be*|Em*|UV |*  |IR,B6V
0.029892,1184,HD  67888,Be*,*  |Be*|V* |Em*|IR |UV,B3V
0.056746,1185,HD  67978,Be*,*  |Be*|Em*|UV |*  |IR,B2Vnn(e)
0.826164,1186,2MASS J08085454-3148096,Star,*  |IR,B2.5IVe
0.031964,1189,HD  68570,Be*,V* |Em*|UV |Be*|*  |IR,B2III
0.069451,1190,HD  68468,Be*,V* |Be*|Em*|UV |*  |IR,B4sek
0.028044,1191,Cl* Ruprecht   55     DE       4,Star,*iC|*  |IR,B2Vne
0.191208,1192,CPD-32  2038,Be*,Em*|Be*|V* |*iC|*  |IR,B0IIIe
0.030314,1193,HD  69026,Be*,Be*|Em*|UV |*  |IR,B1/2V
0.034269,1195,* r Pup,Be*,*  |*  |Be*|V* |Em*|IR |UV,B1V
0.013720,1196,HD  69168,Be*,Be*|Em*|UV |*  |IR,B2V
0.361868,1197,CD-27  5181,Be*,*  |Be*|Em*|*  |IR,Be
0.148880,1199,CD-49  3441,Be*,Be*|Em*|IR |*,B8e
0.004518,1200,HD  69404,Be*,Y*O|Be*|Em*|UV |*  |IR,B2Vnn
0.032258,1201,HD  69425,Be*,*  |Be*|Em*|UV |*  |IR,B2n
0.048693,1202,HD  69651,Be*,Be*|Em*|*  |IR,B9Vn
0.062869,1203,HD  70064,Be*,Be*|Em*|*  |IR,B5Ve
0.018639,1204,HD  70234,Em*,Em*|UV |*  |IR,B9III(e)
0.206980,1205,HD  70461,Be*,Be*|*  |Be*|Em*|UV |*  |IR,B6Ve
0.064610,1206,HD  70340,**,** |*  |UV |IR,A0V
0.555245,1206,TYC 4848-292-2,Star,*,
0.023894,1207,CD-37  4605,Em*,Em*|*  |IR,B7e
0.086503,1208,HD  71042,Be*,Be*|Em*|UV |*  |IR,B2/3ne
0.049962,1209,HD  71072,Be*,V* |Be*|Em*|UV |*  |IR,B4III/IV
0.636514,1210,CD-44  4392,Be*,Be*|Em*|*  |UV |IR,B2IVe
0.038513,1211,HD  71510,Be*,IR |Be*|Em*|** |*,B3IV
0.065422,1212,HD  71823,Be*,Be*|Em*|UV |*  |IR,B3Vn
0.027595,1213,HD  71934,Be*,Er*|V* |Em*|Be*|UV |*  |IR,B2(V)e
0.010091,1214,HD  72014,Be*,V* |*  |Be*|Em*|** |UV |*  |IR,B1/2(V)nne
0.031187,1215,HD  72067,Be*,*  |** |Be*|Em*|UV |IR,B2/3V
0.091327,1216,HD  72126,Be*,Be*|Em*|UV |*  |IR,B2nne
0.032365,1217,HD  72063,Em*,*  |Em*|UV |*  |IR,B2(V)ne
0.024511,1218,HD  72043,Be*,Be*|UV |*  |IR,B5Vnne
0.010383,1219,HD  72384,Be*,V* |Em*|UV |Be*|*  |IR,B5/7III/IV
0.012119,1220,TYC 7147-1931-1,Star,** |*,
0.014385,1220,HD  72551,Be*,*  |** |Be*|UV |IR,B3/5V
0.007393,1221,HD  72754,Be*,*  |Be*|V* |Em*|IR |UV |*  |SB*,B2(Ia)pe(_sh)
0.055238,1222,HD  73834,Be*,Be*|V* |Em*|UV |*  |IR,B5ne
0.023463,1224,HD  73903,Be*,Be*|Em*|** |UV |*iC|*  |IR,B3II
0.069572,1226,CD-40  4488,Be*,ISM|G  |Y*?|Be*|Em*|RNe|*  |IR,B6V
0.096063,1227,CD-45  4394,Be*,*  |Be*|Em*|*  |UV |IR,B2Vne
0.071834,1228,HD  74401,Be*,*  |Be*|*  |UV |IR,B1IIIne
0.481003,1230,HD  74559,Em*,IR |*  |*iC|Em*,B(9)Ve
0.016430,1231,HD  75485,Be*,** |Be*|UV |*  |IR,B9II
0.032176,1232,HD  74867,Be*,Y*?|Be*|Em*|UV |*  |IR,B7IV/V
0.031104,1233,HD  75081,Star,*  |UV |IR,B9V
