#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra_x,pmdec_x,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val,gaia_id,_RAJ2000_gaia2dis,_DEJ2000_gaia2dis,rest,main_id,_RAJ2000_Simbad,_DEJ2000_Simbad,main_type,other_types,radvel,redshift,sp_type,plx,pmra_y,pmdec_y,B,V.1,R,J,H,K,u,g,r,i,z,_RAJ2000_CXO,_DEJ2000_CXO,2CXO,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,S/N,NHGal,HRhm,HRhs,HRms,_RAJ2000_XRT,_DEJ2000_XRT,2SXPS,CR0,HR_1,HR_2,PcstS0,FPO0,FPU0,_RAJ2000_XMM,_DEJ2000_XMM,Source,4XMM,Flux8,HR1,HR2,HR3,HR4,VarFlag,_RAJ2000_HMXB,_DEJ2000_HMXB,HMXB_Name,Type.1,Vmag,Porb,SpType,epsi,sepsi,Class,Flux1,Flux2,Flux3,Flux4,Flux5
1445,phi Leo,Classical,11 16 39.70,-03 39 05.78,4.467,A7IVne,250.0,1071,169.16542119999997,-3.6516013989999996,3.78999758430462e+18,17.4403,-111.20700000000001,-37.042,343523000.0,4.348475,213771000.0,4.526517,165587000.0,4.214353,,7553.75,0.946,3.9,44.695,,,,,* phi Leo,169.1654149883,-3.6516047272,PM*,** |IR |*  |PM*,-3.0,-1e-05,A5V,17.71,-110.37,-37.16,4.654,4.45,,4.3180000000000005,4.186,4.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star,,,,,
1446,HD 306299,Classical,11 17 45.35,-61 08 21.96,10.6,B2Ve,,0,169.4389846,-61.13943245,5.33741173200947e+18,0.3305,-6.039,0.193,1224400.0,10.468557,873990.0,10.497622999999999,577145.0,10.358707,,9674.0,0.6205,,,5.33741173200947e+18,169.43893069392,-61.13943162398001,2790.01455495544,HD 306299,169.43898456600002,-61.13943245310001,Star,*  |IR |*,,,B5,0.3305,-6.04,0.19,10.55,10.46,10.65,10.137,10.021,9.856,,10.5,10.53,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11800000000000001,4.92,Star,,,,,
1447,HD 98624,Classical,11 20 05.55,-61 14 00.35,9.88,B1Vne,,0,170.0231248,-61.23342643,5.33738458781898e+18,0.3283,-7.526,1.3730000000000002,2651100.0,9.6298,1571440.0,9.860644,1601420.0,9.250656,,6927.75,1.298,21.44,953.5260000000001,5.33738458781898e+18,170.02305742933,-61.23342051606,2801.52180075526,HD  98624,170.0231247618,-61.2334264262,Be*,Be*|Em*|*  |IR |*,,,Be,0.3283,-7.53,1.37,10.07,9.77,10.09,9.422,9.209,9.004,,10.2,9.8,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1448,2E 1118.7-6138,Classical,11 20 57.22,-61 55 00.29,12.12,O9.5IVe,,0,170.2382234,-61.91671255,5.33695701089812e+18,0.3133,-5.3870000000000005,1.301,432614.0,11.598115,169544.0,12.278182000000001,394880.0,10.770757000000001,,4480.83,0.1653,24.9,225.18400000000003,5.33695701089812e+18,170.23817416721002,-61.916706945890006,2925.1487280206397,WRAY 15-793,170.2382234384,-61.916712547799996,HMXB,Em*|HXB|X  |gam|IR |*  |Be*|N* |HXB|HXB,,,O9.5III/Ve,0.3133,-5.39,1.3,13.06,12.12,,9.562999999999999,9.071,8.587,,,,,,170.238178188,-61.916700733, J112057.1-615500,2.9229327150992e-12,2.6052274580997998e-12,3.0738743396539005e-13,4.563869822938599e-14,8.3832733485772e-16,,53.325,140.82,0.50593,0.8494700000000001,0.60087,,,,,,,,,,,,,,,,,,,,170.23833330000002,-61.9166667,1A 1118-615,"P, T",12.1,,O9.5Ve,0.0,0.0,HMXB,,,,,
1449,HD 98876,Classical,11 21 54.40,-63 29 13.84,9.5,B5Vne,,0,170.47669530000002,-63.48717232,5.33375987591453e+18,0.9382,-9.972000000000001,1.044,3298280.0,9.392647,2106320.0,9.542579,1802290.0,9.122359,,7705.67,1.115,6.87,149.72,5.33375987591453e+18,170.47659916976002,-63.4871678233,1035.41199965376,HD  98876,170.4766920833,-63.4871702778,Be*,Be*|Em*|** |*  |IR,,,B5(V)n,0.9,-9.66,0.56,9.7,9.5,,8.684,8.595,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1450,V907 Cen,Classical,11 22 19.72,-61 04 24.50,9.27,B2.5Ve,,1,170.5821833,-61.07347243,5.3374707964155e+18,0.3784,-5.829,1.183,5050630.0,8.930002,3319890.0,9.048578,2709370.0,8.679751,,7890.33,,20.24,1430.6129999999998,5.3374707964155e+18,170.58213145726998,-61.07346733829,2459.86149988815,HD  98927,170.58218334059998,-61.073472431099994,Be*,Be*|V* |Em*|UV |*  |IR |*,-9.0,-2.9999999999999997e-05,B2/3(V)e,0.3784,-5.83,1.18,9.35,9.27,9.65,8.357000000000001,8.191,7.943,,9.73,9.09,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1451,HD 99146,Classical,11 23 52.97,-59 18 17.32,8.18,B3Ve,,0,170.9706886,-59.30481786,5.33917215321367e+18,0.5147,-4.043,3.2569999999999997,11838900.0,8.005087,7468770.0,8.168265,6487270.0,7.731764999999999,,7464.0,1.0832,,,5.33917215321367e+18,170.97065449083001,-59.304803840480005,2050.5514217017003,HD  99146,170.9706885912,-59.304817863100006,Be*,Be*|Em*|UV |*  |IR |*,,,OBe,0.5147,-4.04,3.26,9.06,8.94,8.86,7.398,7.314,7.034,,9.52,8.79,8.1,,170.97075893,-59.304825422, J112352.9-591817,3.5303374120742e-15,0.0,0.0,3.5490092669201006e-15,,,6.684,61.8,-0.01124,-0.9993799999999999,-0.9993799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,445.0,Em,,,,,
1452,HD 99354,Classical,11 25 13.75,-61 16 36.76,8.96,B1IIIne,,0,171.3072991,-61.27686451,5.33446318544211e+18,0.295,-5.695,0.441,5258780.0,8.886152000000001,3648840.0,8.946000999999999,2499170.0,8.767432000000001,,8857.67,0.7025,,,5.33446318544211e+18,171.30724811068,-61.2768626091,3086.0892170451802,HD  99354,171.307299136,-61.276864509300005,Be*,Be*|Em*|*  |IR |*,-2.0,-7.000000000000001e-06,B1IIIne,0.295,-5.7,0.44,9.3,9.11,9.54,8.62,8.66,8.552,,9.73,9.03,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.78e-15,Em,,,,,
1453,HD 99467,Classical,11 26 01.38,-59 21 10.31,7.51,B9IIIe,,0,171.50575680000003,-59.35286368,5.33618972792451e+18,1.3576,-13.815,1.3,19401700.0,7.468764999999999,13886800.0,7.4948820000000005,8404330.0,7.4506619999999995,,9189.0,0.441,,,5.33618972792451e+18,171.50564013846,-59.35285808861,721.82575686261,HD  99467,171.5057568281,-59.3528636838,Be*,Be*|Em*|UV |*  |IR,,,B9II/III,1.3576,-13.82,1.3,7.5,7.51,,7.39,7.422000000000001,7.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,1.83,Em,,,,,
1454,HD 99771,Classical,11 27 56.87,-62 48 18.51,8.58,B7Vne,,0,171.98697130000002,-62.80513751,5.33386367667956e+18,0.9031,-5.768,-0.648,7377940.0,8.518528,4778970.0,8.653051,3885310.0,8.288355000000001,,7876.0,,10.28,366.525,5.33386367667956e+18,171.98691692549,-62.80514030284,1074.6398716091198,HD  99771,171.9869712622,-62.8051375116,Be*,Be*|Em*|*  |IR,,,B7Vn,0.9031,-5.77,-0.65,8.75,8.58,,8.027000000000001,7.934,7.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1455,WRAY 15-813,Classical,11 29 13.39,-65 39 18.00,12.5,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,
1456,HD 100199,Classical,11 31 06.91,-62 56 48.94,8.17,B0.5IIIne,,0,172.77880159999998,-62.94692476,5.33366012960357e+18,0.7693,-6.202000000000001,1.296,10595600.0,8.125551,7677760.0,8.138303,4655850.0,8.091924,,9513.5,0.6047,,,5.33366012960357e+18,172.77874287445,-62.94691918507,1264.49213037845,HD 100199,172.7788015879,-62.9469247647,HMXB,Be*|Em*|*  |UV |X  |HXB|gam|IR |HXB,-22.0,-7.3e-05,B0/1(III)n(e),0.7693,-6.2,1.3,8.147,8.17,8.98,8.048,8.067,8.009,,9.92,9.09,8.42,,172.77893499799998,-62.946931875, J113106.9-625648,2.660139160646e-12,2.5638112912406e-12,1.3853484135923e-13,1.2921820840846999e-14,0.0,,20.855,163.48,0.67208,0.9306700000000001,0.68582,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27699999999999997,22.0,HMXB,,,,,
1457,HD 304395,Classical,11 31 08.51,-57 14 51.07,9.41,B8e,,0,172.7854771,-57.24753063,5.34278470173165e+18,0.823,-6.855,1.08,3522210.0,9.321328999999999,2631530.0,9.300866000000001,1740580.0,9.160186999999999,,9434.5,,,,5.34278470173165e+18,172.78542256134998,-57.24752598215,1182.83407857902,HD 304395,172.78547711349998,-57.2475306315,Be*,Be*|Em*|UV |*  |** |IR,,,B7e,0.823,-6.86,1.08,9.38,9.41,,9.031,9.007,8.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,22.0,Em,,,,,
1458,KP Mus,Classical,11 31 50.69,-68 03 28.56,8.58,B2IIIne,,0,172.9611845,-68.05793585,5.2350663034604e+18,0.7047,-8.861,0.812,7349950.0,8.522655,4803910.0,8.647402,3889810.0,8.2871,,7913.0,,13.05,601.756,5.2350663034604e+18,172.96108238729,-68.05793235536,1367.27305866733,HD 100324,172.9611844914,-68.0579358532,Be*,V* |Em*|UV |*  |Be*|IR |*,-3.0,-1e-05,B2IIIne,0.7047,-8.86,0.81,9.86,9.48,9.38,7.869,7.707000000000001,7.388999999999999,,10.19,9.48,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1459,A Cen,Classical,11 34 45.66,-54 15 50.73,4.614,B9Ve,160.0,65,173.6902435,-54.26408966,5.34498544295802e+18,8.2908,-56.698,15.353,283431000.0,4.557247,205492000.0,4.569401999999999,111862000.0,4.640213,,9369.5,0.295,,,5.34498544295802e+18,173.68982555747,-54.264023562540004,120.39675798086,* A Cen,173.6902325362,-54.26409222310001,Be*,Be*|Em*|UV |IR |*  |PM*,5.7,1.9e-05,B9V,7.65,-56.17,16.19,4.533,4.607,,4.744,4.788,4.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.232,615.0,Em,,,,,
1460,HD 306657,Classical,11 35 15.17,-61 41 59.61,10.51,B8e,,0,173.8132084,-61.69987504,5.33420425042855e+18,0.4628,-6.58,0.9109999999999999,1290490.0,10.411477,918294.0,10.443934,613124.0,10.293049,,9520.75,0.736,,,5.33420425042855e+18,173.81314865233003,-61.699871119440004,2049.08118600321,HD 306657,173.81320841330003,-61.699875040900004,Be*,Em*|*  |Be*|*iC|IR |*,,,B2Ve,0.4628,-6.58,0.91,10.383,10.299000000000001,10.36,9.902000000000001,9.821,9.623,,10.78,10.45,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1461,HD 306793,Classical,11 35 22.07,-61 32 11.05,10.674000000000001,B3Ve,,0,173.8419603,-61.53637378,5.33421253112597e+18,0.4383,-6.434,0.8140000000000001,1001600.0,10.686629,735441.0,10.68502,442739.0,10.64655,,9540.0,0.318,,,5.33421253112597e+18,173.84190215469,-61.536370278839996,2150.1370975069603,HD 306793,173.8419602754,-61.5363737837,Be*,Em*|*  |*iC|IR |Be*|*,,,B3Vn,0.4383,-6.43,0.81,10.606,10.532,10.84,10.251,10.2,10.113,,10.62,10.75,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,4.21,Em,,,,,
1462,Cl* NGC 3766 SHER 41,Classical,11 35 54.42,-61 34 30.40,10.82,Be,,0,173.97677290000001,-61.57513312,5.3342093313438e+18,0.374,-6.89,1.1159999999999999,926688.0,10.771032,680399.0,10.769478999999999,403517.0,10.747266,,9458.25,0.3983,,,5.3342093313438e+18,173.97671056215,-61.575128319899996,2490.0862320711103,CPD-60  3101,173.9767728861,-61.5751331231,Star,*  |*iC,,,,0.374,-6.89,1.12,10.823,10.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.22699999999999998,Star,,,,,
1463,Cl* NGC 3766 MG 27,Classical,11 35 55.73,-61 32 31.99,11.2,Be,,0,173.9822391,-61.54222908,5.33420978234724e+18,0.3852,-6.706,1.012,683989.0,11.100743,494165.0,11.116709,311970.0,11.026638,,9554.0,0.642,,,5.33420978234724e+18,173.98217851008,-61.542224721569994,2423.7046334760003,CPD-60  3104,173.98223909959998,-61.542229077799995,Star,*  |*iC|IR,-6.742999999999999,-2.2e-05,,0.3852,-6.71,1.01,10.88,10.79,,10.963,10.97,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11900000000000001,5.19,Star,,,,,
1464,Cl* NGC 3766 MG 119,Classical,11 36 01.10,-61 37 18.41,10.0,B2Vnpe,,0,174.0046065,-61.6218037,5.33420696051663e+18,0.4308,-6.442,0.736,1862810.0,10.012947,1338140.0,10.035136999999999,849416.0,9.939117999999999,,9537.25,0.413,,,5.33420696051663e+18,174.00454819649,-61.62180053757,2189.48627683228,CPD-60  3108,174.0046065491,-61.621803704799994,Be*,*iC|*  |IR |Be*|*,,,B2Vnep,0.4308,-6.44,0.74,10.05,10.05,10.6,10.003,10.04,10.04,,10.71,10.05,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,4.63,Em,,,,,
1465,Cl* NGC 3766 SHER 23,Classical,11 36 01.98,-61 35 38.11,,Be,,0,174.008254,-61.59393164,5.33420847234676e+18,0.3463,-6.711,0.653,169725.0,12.614002000000001,121056.0,12.64392,81566.1,12.483147,,9553.75,,,,5.33420847234676e+18,174.00819328821999,-61.59392883204001,2670.50467398189,NGC  3766     4,174.00825402450002,-61.59393164390001,Star,*iC|IR |*,,,Be,0.3463,-6.71,0.65,,,,12.325999999999999,12.298,12.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Star,,,,,
1466,V855 Cen,Classical,11 36 05.48,-61 42 06.06,9.61,Be,,0,174.02284939999998,-61.70168293,5.3342062046024e+18,0.48700000000000004,-6.705,1.083,2501250.0,9.692974000000001,1783400.0,9.723268,1131340.0,9.627939999999999,,9300.0,0.574,,,5.3342062046024e+18,174.02278850111,-61.70167826651999,1950.9821469191397,HD 306797,174.02284939560002,-61.70168293020001,Be*,V* |Em*|Er*|*iC|IR |Be*|*  |*,,,B5II,0.48700000000000004,-6.71,1.08,9.93,9.78,10.06,9.435,9.363,9.199,,10.55,9.91,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16699999999999998,9.85,Em,,,,,
1467,V845 Cen,Classical,11 36 08.02,-61 38 38.18,10.0,B3npe,,0,174.0334375,-61.64394608,5.33420686176936e+18,0.3907,-6.808,0.932,1854980.0,10.01752,1295980.0,10.069896,873694.0,9.908522,,9016.0,,,,5.33420686176936e+18,174.03337582402,-61.64394207061999,2392.49050918439,CPD-60  3122,174.0334375374,-61.6439460838,Be*,Be*|V* |Em*|Er*|*  |*iC|IR,,,B3nep_sh,0.3907,-6.81,0.93,10.04,10.0,,9.607999999999999,9.423,9.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059000000000000004,1.16,Em,,,,,
1468,V911 Cen,Classical,11 36 09.37,-61 41 41.59,9.37,Be,,0,174.0390368,-61.69488133,5.33420631201348e+18,0.4037,-6.582000000000001,0.948,3267640.0,9.402781,2359500.0,9.419339,1423440.0,9.378571,,9189.0,0.495,,,5.33420631201348e+18,174.03897703709998,-61.69487724988001,2319.63756553379,HD 306798,174.039036799,-61.694881333199994,Be*,Em*|V* |*  |Be*|*iC|IR |*,,,Be,0.4037,-6.58,0.95,9.74,9.64,9.83,9.386000000000001,9.389,9.389,,10.47,9.88,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,6.13,Em,,,,,
1469,V846 Cen,Classical,11 36 10.17,-61 37 39.90,9.26,B1.5Vne,,0,174.0423269,-61.62774522,5.33420837359787e+18,0.5734,-6.747000000000001,0.735,3939310.0,9.199815,2806740.0,9.230884,1778910.0,9.136536999999999,,9196.0,0.6387,,,5.33420837359787e+18,174.04226572804,-61.627742052369996,1668.66655609772,CPD-60  3126,174.0423268598,-61.6277452183,Be*,Be*|V* |Em*|Er*|*  |*iC|IR,-10.7,-3.6e-05,B1.5Vn,0.5734,-6.75,0.74,9.27,9.26,,9.17,9.164,9.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,3.98,Em,,,,,
1470,V848 Cen,Classical,11 36 21.85,-61 36 29.81,10.33,B4Vne,,0,174.09101950000002,-61.60829151,5.33420830487843e+18,0.3803,-6.7989999999999995,1.093,1163330.0,10.524111,845771.0,10.533257,512584.0,10.487508,,9532.0,0.4498,,,5.33420830487843e+18,174.09095790007,-61.608286799919995,2450.92475048138,CPD-60  3149,174.09101946549998,-61.6082915072,Be*,V* |Er*|*  |*iC|Be*,,,B4Vne,0.3803,-6.8,1.09,10.36,10.33,10.71,10.469000000000001,10.507,10.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,1.49,Em,,,,,
1471,Cl* NGC 3766 SHER 73,Classical,11 36 21.94,-61 37 28.42,11.0,B3Ve,,0,174.09139869999998,-61.62457415,5.33420820179919e+18,0.5256,-6.769,1.0090000000000001,888237.0,10.817044000000001,634567.0,10.845195,419219.0,10.705817,,9673.25,0.5007,,,5.33420820179919e+18,174.09133741988998,-61.62456980399,1810.29620233441,CPD-60  3144,174.09139874439998,-61.6245741493,Be*,Be*|*  |*iC|IR,,,Be,0.5256,-6.77,1.01,10.915,10.835999999999999,,10.640999999999998,10.617,10.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044000000000000004,0.647,Em,,,,,
1472,Cl* NGC 3766 MG 77,Classical,11 36 40.81,-61 35 41.10,11.4,Be,,0,174.1700612,-61.59477728,5.33416185050727e+18,0.3299,-6.88,1.028,558651.0,11.320514,407063.0,11.327233999999999,257287.0,11.235875,,9598.0,,,,5.33416185050727e+18,174.1699989112,-61.594772857109994,2791.20867738282,CPD-60  3166,174.17004166669997,-61.59475,Star,*iC|*  |V*,,,,,,,11.375,11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,1.68,Star,,,,,
1473,Cl* NGC 3766 MG 139,Classical,11 36 41.89,-61 37 53.69,11.1,Be,,0,174.1745414,-61.63161098,5.33416133511118e+18,0.3458,-6.761,0.763,755983.0,10.992085000000001,541037.0,11.01832,345868.0,10.914645,,9557.0,0.465,,,5.33416133511118e+18,174.17448012827,-61.63160769455,2673.31286454525,CPD-60  3165,174.17454139810002,-61.6316109818,Be*,*iC|*  |IR |Be*|EB*|V*,,,Be,0.3458,-6.76,0.76,11.106,11.02,,10.825,10.85,10.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,1.5,Em,,,,,
1474,Hen 3-685,Classical,11 37 44.40,-58 35 22.92,,Be,,0,174.43491630000003,-58.58952712,5.336459314431e+18,-0.8349,-9.701,-1.119,845.35,18.370773,,,,,,,,,,5.336459314431e+18,174.43483617043998,-58.58953193928001,3525.97228403161,WRAY 15-841,174.4349163155,-58.5895271233,Em*,Em*|IR |*,,,Be,,-9.7,-1.12,,16.0,,15.33,15.11,14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.908,73.8,Em,,,,,
1475,HD 101142,Classical,11 38 05.11,-45 08 20.10,9.01,B5IIIe,,0,174.52127990000002,-45.13892102,5.37878254059613e+18,0.8714,-4.9639999999999995,-1.771,4853270.0,8.973279,3573300.0,8.968716,2047580.0,8.98382,,9669.0,0.3445,,,5.37878254059613e+18,174.52124957104,-45.138928649490005,1112.19510232724,HD 101142,174.5212798693,-45.1389210224,Be*,Be*|Em*|UV |*,,,B5III,0.8714,-4.96,-1.77,8.96,9.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,8.16,Em,,,,,
1476,V870 Cen,Classical,11 38 19.95,-63 20 36.78,10.5,B2Ve,,0,174.58307630000002,-63.3434824,5.33358010576933e+18,0.3098,-6.138999999999999,0.8959999999999999,1047280.0,10.638205000000001,718431.0,10.710425,516468.0,10.479311000000001,,8971.33,0.8595,,,5.33358010576933e+18,174.58301734369,-63.34347854203,2961.03988841435,CPD-62  2167,174.58307626369998,-63.3434824009,Be*,Be*|*iC|V* |*  |IR,,,B3Vne:,0.3098,-6.14,0.9,10.7,10.5,,10.258,10.232000000000001,10.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.47,Em,,,,,
1477,HD 308820,Classical,11 38 21.84,-63 23 35.25,11.55,B5Vne,,0,174.59100990000002,-63.39311777,5.33357948729399e+18,0.3641,-5.9110000000000005,0.551,475955.0,11.49445,326088.0,11.568050999999999,238597.0,11.317758,,8930.5,,,,5.33357948729399e+18,174.59095308398,-63.39311539726,2555.4303973220003,HD 308820,174.5910099136,-63.39311777,Star,*iC|*  |IR,,,A0,0.3641,-5.91,0.55,11.68,11.55,,11.186,11.119000000000002,11.084000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.52,Star,,,,,
1478,Cl* IC 2944 THA 12,Classical,11 38 38.78,-63 23 39.56,12.04,B6Vne,,0,174.6615545,-63.39431292,5.33357934553613e+18,0.4056,-6.112,0.8640000000000001,305497.0,11.97585,211280.0,12.039242,155618.0,11.781774,,8720.33,,,,5.33357934553613e+18,174.66149570117,-63.39430919851,2322.0114904475895,GSC 08976-00411,174.6615544655,-63.394312918000004,Star,IR |*  |*iC,,,B6Vne,0.4056,-6.11,0.86,,12.04,,11.544,11.497,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18600000000000003,13.5,Star,,,,,
1479,HD 308829,Classical,11 38 57.97,-63 28 39.02,10.49,B5e,,0,174.74151819999997,-63.47749446,5.33357467261561e+18,0.3482,-5.8870000000000005,0.053,1058990.0,10.626136,669400.0,10.787173,591726.0,10.331617999999999,,7581.67,1.1507,10.79,346.277,5.33357467261561e+18,174.74146144991002,-63.47749423625999,2660.72990338853,HD 308829,174.74151821490003,-63.4774944649,Be*,Be*|IR |*iC|*  |X  |EmO,,,B8,0.3482,-5.89,0.05,10.94,10.49,10.64,9.883,9.73,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1480,ARMA 111,Classical,11 39 41.72,-63 27 27.42,11.59,B0.5Vne,,0,174.92381519999998,-63.45761012,5.33357543284512e+18,0.4393,-5.946000000000001,0.631,461955.0,11.526867999999999,317427.0,11.597277,237305.0,11.323652000000001,,8630.0,,,,5.33357543284512e+18,174.92375788559,-63.45760740502,2141.14645422306,TYC 8976-2945-1,174.92381517669997,-63.4576101233,Star,IR |*iC|*,,,B0.5Vne,0.4393,-5.95,0.63,11.76,11.59,,11.099,11.052999999999999,10.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.77e-15,Star,,,,,
1481,BRAN 366,Classical,11 40 32.81,-64 32 04.92,13.11,B9Ve,,0,175.1368301,-64.53492011,5.33267039735191e+18,0.3952,-6.959,0.284,106846.0,13.116472,68497.5,13.262201999999998,62654.4,12.769541,,7169.93,,3.35,26.653000000000002,5.33267039735191e+18,175.13676043326998,-64.53491888811,2359.62943758871,BRAN 366,175.13683012110002,-64.5349201109,Em*,EmO|Em*|RNe|IR |ISM|Ae?|*,,,B5?,0.3952,-6.96,0.28,13.41,13.11,,12.279000000000002,12.048,11.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1482,V916 Cen,Classical,11 42 25.35,-62 28 37.47,8.73,B0.5ne,,0,175.6056156,-62.47707605,5.33334786832237e+18,0.3494,-6.652,1.22,6814810.0,8.604732,4720850.0,8.666337,3238500.0,8.486059,,8787.5,,,,5.33334786832237e+18,175.60555360141004,-62.47707079554,2656.57087804691,V* V916 Cen,175.6056155823,-62.4770760485,PulsV*bCep,V* |Em*|*  |Be*|UV |*iC|IR |bC*|*,,,B0.5IVne,0.3494,-6.58,0.74,9.68,9.63,9.41,8.583,8.582,8.561,,10.21,9.59,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,9.46,Variable,,,,,
1483,HD 306962,Classical,11 42 36.21,-59 58 41.31,9.79,Oe,,0,175.65090039999998,-59.97815659,5.33548913286769e+18,0.2034,-4.746,0.86,2794900.0,9.57245,1773940.0,9.729042999999999,1565590.0,9.275225,,7716.5,,29.08,2701.325,5.33548913286769e+18,175.65085955693002,-59.97815288615,4235.622742407039,HD 306962,175.65090040259997,-59.9781565874,Be*,Be*|Em*|*  |IR |*,,,OB+,0.2034,-4.75,0.86,10.37,9.91,9.92,8.964,8.762,8.46,,10.72,9.83,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Em,,,,,
1484,V644 Cen,Classical,11 43 06.52,-60 44 04.93,10.22,B3Ve,,0,175.77719869999999,-60.73458048,5.33506341135581e+18,0.3302,-5.5,0.8740000000000001,1307850.0,10.396973,894629.0,10.472281,668302.0,10.199488,,9023.0,0.981,,,5.33506341135581e+18,175.77715028106002,-60.73457671306,2783.95535818245,HD 306989,175.7772016667,-60.7345775,Be*,Em*|V* |UV |Be*|IR |*  |*,-29.0,-9.7e-05,B3,0.11,-5.89,0.15,10.56,10.22,10.52,9.715,9.363,9.066,,10.7,10.46,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.77e-15,Em,,,,,
