angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,_RAJ2000_Gaia,_DEJ2000_Gaia,source_id,parallax,pmra,pmdec,Gflux,Gmag,BPflux,BPmag,RPflux,RPmag,radial_velocity,teff_val,a_g_val,radius_val,lum_val
0.061905,1259,HD 298298,Classical,09 08 27.45,-52 34 39.88,9.16,B0e,,1,137.1144024,-52.57774011,5311817162886180000,0.5258,-4.968,3.76,4.52552E+06,9.049193,2.80679E+06,9.230864,2.53676E+06,8.75122,,7205,1.2153,16.22,638.576
0.032845,1260,HD 79206,Classical,09 10 42.02,-53 02 44.93,7.73,B3.5Vne,,2,137.6750685,-53.04581577,5311742670970110000,1.1778,-10.066,8.014,1.55355E+07,7.710053,1.15448E+07,7.695421,6.45746E+06,7.736766,,8982.5,0.146,,
0.056448,1261,HD 79066,Classical,09 11 55.63,05 28 07.05,6.35,A9IVe,29,870,137.9818072,5.468627463,580462497887595000,19.5983,-98.606,-10.571,5.92921E+07,6.255873,3.63785E+07,6.449276,3.21161E+07,5.995112,,7050,0.412,1.64,5.998
0.034311,1262,HD 79621,Classical,09 13 34.45,-47 20 18.26,5.905,B9Ve,,1,138.3935557,-47.33840527,5327251969654160000,5.9021,-25.42,13.776,8.36619E+07,5.882046,6.10420E+07,5.887317,3.46816E+07,5.911674,,9702.5,0.3285,,
0.009502,1263,HD 79778,Classical,09 13 51.37,-55 32 22.76,8.31,B2Vne,,1,138.464037,-55.53965569,5310188511286650000,0.5504,-6.451,4.874,9.07467E+06,8.293788,6.00541E+06,8.405032,4.39906E+06,8.15352,,7978,0.791,18.33,1226.219
0.021061,1264,HD 79811,Classical,09 14 38.62,-45 34 33.64,9.32,B5Ve,,0,138.6609205,-45.57601632,5423747240418600000,0.6378,-2.208,1.511,3.78369E+06,9.243578,2.42533E+06,9.389462,2.03751E+06,8.989172,,7539.33,1.106,11.24,367.856
0.037114,1265,HD 80284,Classical,09 16 17.68,-59 14 03.08,8.89,B5Vnne,,2,139.0736867,-59.23418755,5300304004827050000,1.2143,-8.972,6.593,5.38819E+06,8.859758,3.94105E+06,8.862359,2.29737E+06,8.858842,,9407.5,0.4003,,
0.009169,1266,HD 80156,Classical,09 16 39.71,-44 26 04.55,8.72,B8.5IVe,,0,139.1654548,-44.43459669,5423955048115400000,1.8623,-11.394,4.854,6.24918E+06,8.698809,4.65446E+06,8.681714,2.58245E+06,8.731842,,8854.33,,,
0.027024,1267,HD 80459,Classical,09 16 55.61,-63 46 30.49,7.39,B6Vne,,2,139.2316914,-63.77513585,5296949875873900000,2.2713,-11.527,7.716,2.18670E+07,7.338892,1.55538E+07,7.3718,9.74965E+06,7.289448,,9135.5,0.4597,,
0.056045,1268,QQ Vel,Classical,09 20 42.11,-42 10 42.78,9.77,B5nne,,0,140.1754787,-42.17854615,5427553848451890000,0.2412,-3.497,3.094,2.72488E+06,9.599998,1.67424E+06,9.791846,1.56458E+06,9.275924,,7238.2,1.1205,27.2,1829.436
0.039298,1269,HD 298339,Classical,09 21 24.87,-51 09 59.28,10.54,B2Vne,,1,140.35363,-51.16645621,5313358265867020000,0.6006,-5.973,6.466,1.23410E+06,10.459994,8.53235E+05,10.523717,5.94197E+05,10.327094,,8875.75,0.651,,
0.028286,1270,QR Vel,Classical,09 21 58.42,-51 10 35.42,10.1,B2Vne,,2,140.4934251,-51.17649972,5313354692454440000,0.3133,-4.988,2.728,1.84990E+06,10.020493,1.12098E+06,10.227397,1.07099E+06,9.68746,,7022,,18.28,732.145
0.043092,1271,HD 81354,Classical,09 22 54.76,-55 44 11.96,9.35,B4Ve,,1,140.7281506,-55.73666337,5310311416074770000,0.6268,-5.068,4.954,3.69185E+06,9.270255,2.42360E+06,9.390237,1.86075E+06,9.087701,,7821,,10.6,378.856
0.051334,1272,HD 298377,Classical,09 23 55.80,-51 57 44.19,10.25,B3Vne,,1,140.9825157,-51.96226455,5313172860715490000,0.3806,-5.279,3.459,1.54049E+06,10.219215,9.68064E+05,10.386628,8.52735E+05,9.934884,,7396.75,1.1098,12.45,417.702
0.018047,1273,V480 Car,Classical,09 24 39.48,-58 41 20.51,7.88,B2.5Ve,,3,141.1644914,-58.68902827,5306384029251890000,0.9157,-7.526,5.949,1.36962E+07,7.846868,9.60263E+06,7.895412,6.00156E+06,7.816259,,8948,0.55,,
0.289855,1274,HD 81753,Classical,09 26 44.90,-28 47 15.70,6.1,B6Ve,300,67,141.6869928,-28.78770796,5636437452584970000,,,,6.04755E+07,6.234417,5.37082E+07,6.026286,2.86366E+07,6.119618,,9549.33,,,
0.026666,1275,HD 81357,Classical,09 27 23.91,58 08 34.21,8.35,B9e,150,166,141.849637,58.14283994,1026166578637240000,1.6,3.796,0.116,9.93959E+06,8.194945,6.18544E+06,8.372962,5.63387E+06,7.884903,,7344.06,1.159,7.62,152.165
0.01257,1276,HD 82830,Classical,09 33 09.09,-46 45 54.50,9.27,B1e,,0,143.287877,-46.76513567,5410866942737780000,0.5106,-6.272,3.328,4.26506E+06,9.113552,2.60022E+06,9.313864,2.47627E+06,8.777425,,7261,1.356,15.98,639.281
0.024141,1278,HD 83060,Classical,09 33 42.39,-57 09 48.04,9.1,B2Vnne,,1,143.4266357,-57.16334785,5306938183107330000,0.5571,-7.065,4.218,4.50295E+06,9.054623,3.09416E+06,9.125031,2.21427E+06,8.898842,,8914,0.9408,,
0.133161,1279,HD 83043,Classical,09 33 55.17,-53 38 06.26,8.52,B2.5Vne,,1,143.4798126,-53.63507285,5309130162620710000,0.6396,-3.161,2.62,9.76999E+06,8.213631,6.61632E+06,8.299847,4.97774E+06,8.019339,,8940,0.9597,,
0.028037,1280,V484 Car,Classical,09 34 29.79,-66 07 20.04,7.47,B4pshe,,2,143.6241442,-66.12223392,5247689452847080000,1.7495,-13.888,6.925,1.89245E+07,7.495803,1.33022E+07,7.541583,8.45404E+06,7.44426,,9187,0.5277,,
0.038001,1281,HD 83597,Classical,09 37 50.89,-53 40 49.22,9.07,B2Ve,,0,144.4620545,-53.68034622,5309093878735650000,0.3517,-6.342,4.066,3.93386E+06,9.201319,2.74511E+06,9.25499,1.87576E+06,9.078978,,9124.5,0.463,,
0.03435,1282,I Hya,Classical,09 41 17.01,-23 35 29.45,4.754,B5Ve,260,236,145.320866,-23.59150904,5663583299457850000,6.5733,-29.969,1.914,2.67704E+08,4.619227,1.94916E+08,4.626768,1.06019E+08,4.698463,,8712,0.2035,,
0.011439,1283,V485 Car,Classical,09 41 37.30,-68 30 17.96,7.1,B3IIIpshe,,1,145.4054243,-68.50498737,5243790825131640000,1.9669,-12.182,4.303,3.13015E+07,6.949453,2.28752E+07,6.952977,1.30398E+07,6.973743,,9737,0.2505,,
0.034829,1284,HD 309784,Classical,09 42 36.47,-67 08 53.70,10.08,Be,,1,145.6519688,-67.14824122,5244393151347850000,0.326,-7,2.882,1.70849E+06,10.106835,1.26063E+06,10.09992,7.46837E+05,10.078856,,9212,0.529,,
0.072794,1285,HD 84361,Classical,09 42 42.69,-58 06 19.78,8.43,B2.5Ve,,1,145.6778775,-58.10547427,5305863066904560000,0.7709,-7.473,6.075,8.56819E+06,8.356143,6.25035E+06,8.361628,3.65265E+06,8.355399,,9396.25,0.379,,
0.047948,1286,HD 84511,Classical,09 43 55.33,-55 03 03.80,8.86,Bpshe,,2,145.9805644,-55.05105833,5308011443900110000,1.7124,-13.303,11.448,6.46408E+06,8.662099,3.87233E+06,8.881457,3.82156E+06,8.306318,,6884,1.432,6.5,85.419
0.089075,1287,HD 84523,Classical,09 44 07.16,-53 44 42.98,7.97,B4Ve,,1,146.0298612,-53.74529069,5309212797793980000,0.7947,-7.77,6.671,1.19478E+07,7.995142,8.46143E+06,8.03278,5.39558E+06,7.931824,,9270.33,0.3765,,
0.040031,1288,HD 84567,Classical,09 45 22.01,-30 12 09.89,6.438,B0.5IIIne,,1,146.3416956,-30.20274886,5440342169408200000,0.4512,-11.11,5.47,5.23544E+07,6.390983,4.06168E+07,6.329624,1.99800E+07,6.510429,,8868.67,0.1685,,
0.063867,1289,HD 84777,Classical,09 45 35.40,-55 44 37.51,9.24,B8Vne,,1,146.3975282,-55.74374488,5307825832594500000,0.6685,-8.475,4.854,4.00618E+06,9.18154,2.79904E+06,9.233865,1.83867E+06,9.100659,,8908,0.546,,
0.016765,1290,HD 85083,Classical,09 47 34.01,-58 11 16.70,8.27,B5IIIe,,1,146.8917045,-58.18797642,5257902468462140000,1.5175,-9.368,3.806,9.47405E+06,8.247026,7.24547E+06,8.201221,3.67864E+06,8.347703,,8868.67,0.118,,
0.044031,1291,HD 298697,Classical,09 48 53.04,-53 08 06.80,9.97,Be,,1,147.22099,-53.13521156,5309357280487480000,0.3597,-5.705,4.623,2.36882E+06,9.752038,1.36001E+06,10.017537,1.47444E+06,9.340352,,6316.5,1.5475,22.24,709.514
0.029186,1292,HD 297625,Classical,09 49 06.58,-51 09 24.53,10.34,B5Ve,,1,147.2774081,-51.15681996,5405682023870180000,0.2321,-4.956,3.156,1.24175E+06,10.45328,8.15810E+05,10.572416,6.49585E+05,10.23033,,8086.33,,,
0.024686,1293,HD 85495,Classical,09 50 14.68,-58 02 45.11,7.94,B4IIIe,,1,147.5611788,-58.04586628,5257918415698660000,0.8575,-7.46,4.551,1.26992E+07,7.928921,8.60052E+06,8.015077,6.10568E+06,7.797585,,8270.67,0.7607,,
0.065816,1294,HD 85860,Classical,09 54 05.14,-27 59 56.45,7.17,B4Ve,,1,148.5213961,-27.99901201,5465067334058350000,1.9523,-16.767,-4.415,2.35109E+07,7.260191,1.76122E+07,7.236854,1.01249E+07,7.248442,,7978.5,,,
0.004283,1295,HD 86119,Classical,09 54 31.82,-58 36 34.84,9.66,B8.5IVe,,1,148.6325854,-58.60967829,5257655769865160000,0.6988,-7.248,3.916,2.72358E+06,9.600515,1.96198E+06,9.619649,1.18965E+06,9.573371,,9278,0.4247,,
0.026929,1296,HD 86272,Classical,09 55 00.55,-63 32 28.81,9.43,B5Vne,,1,148.7522831,-63.54134254,5249683348475970000,0.7209,-8.51,4.767,3.08146E+06,9.466474,2.28689E+06,9.453274,1.28965E+06,9.485742,,9522.75,0.2297,,
0.039397,1297,HD 86689,Classical,09 58 08.33,-59 40 18.75,10.1,A3ne,,0,149.5347258,-59.67188145,5256780489893110000,0.2463,-5.488,3.685,1.58902E+06,10.18554,1.18885E+06,10.163566,6.74106E+05,10.190099,,9059.25,,,
0.05347,1298,OY Hya,Classical,09 59 06.30,-23 57 02.77,6.21,B5Ve,185,172,149.7762663,-23.95076955,5660602557795900000,3.3779,-24.238,5.566,6.44904E+07,6.164628,4.90128E+07,6.125613,2.57754E+07,6.233904,,8598.67,0.213,,
0.124554,1300,HD 87203,Classical,10 01 52.34,-54 12 21.08,8.59,B5Ve,,0,150.4681403,-54.20586487,5356285158330620000,0.5988,-6.775,3.834,6.81612E+06,8.604522,4.69634E+06,8.671989,3.30847E+06,8.462852,,8936,0.441,,
0.074629,1301,HD 87366,Classical,10 02 35.58,-60 08 51.49,9.42,B9IIIe,,1,150.6482149,-60.14762494,5256693387951770000,0.8093,-6.961,3.294,3.24828E+06,9.409233,2.33859E+06,9.429005,1.41493E+06,9.385079,,9266,0.377,,
0.030217,1302,HD 87380,Classical,10 03 01.39,-54 33 30.37,9.1,B1IVne,,0,150.7557803,-54.55844129,5356260488037190000,0.6108,-8.034,4.864,4.48801E+06,9.058231,3.28665E+06,9.059505,1.93511E+06,9.045155,,9331.25,,,
0.025511,1303,HD 87543,Classical,10 03 34.12,-61 53 02.54,6.2,B7IVne,,8,150.8921519,-61.88403762,5255904179120920000,1.7743,-17.499,3.443,5.74281E+07,6.290556,4.61954E+07,6.189892,2.77591E+07,6.153406,,9512,,,
0.045107,1304,HD 87565,Classical,10 03 50.78,-59 51 23.33,9.67,B4IVe,,1,150.9615657,-59.85648942,5256726304583750000,0.5672,-6.286,4.493,2.61035E+06,9.646619,1.98146E+06,9.608923,1.04335E+06,9.71585,,8598.67,0.105,,
0.044156,1305,HD 87801,Classical,10 05 33.41,-59 54 23.66,9.1,B2.5Vne,,1,151.3892249,-59.90658127,5256541895880130000,0.3849,-7.733,5.714,4.64340E+06,9.021276,3.50483E+06,8.989722,1.87074E+06,9.081883,,8561.33,0.153,,
0.020954,1306,HD 87818,Classical,10 05 39.77,-60 00 37.72,9.41,B8.5IVe,,1,151.4157197,-60.01047911,5256534371097140000,0.8049,-7.333,3.886,3.31391E+06,9.387514,2.42652E+06,9.388927,1.43476E+06,9.369971,,9345,0.2583,,
0.033918,1307,V337 Vel,Classical,10 09 18.14,-50 38 22.54,7.95,B2IIIe,,0,152.3255685,-50.63959368,5406612485580740000,0.7376,-6.686,2.887,1.25058E+07,7.945587,8.66256E+06,8.007272,5.88627E+06,7.83732,,8786.75,0.523,,
0.476312,1308,17 Sex,Classical,10 10 07.54,-08 24 29.40,5.9,A1Ve,,514,152.5312829,-8.408163889,3771987343323000000,,,,8.54307E+07,5.85933,6.00005E+07,5.906002,3.77172E+07,5.820572,,9113,,,
0.059339,1309,HD 300584,Classical,10 10 59.30,-57 09 26.43,10.2,B1Ve,,1,152.7470558,-57.15734862,5258865473141800000,0.3845,-4.767,3.136,2.08176E+06,9.892288,1.09920E+06,10.248696,1.43244E+06,9.371728,,5860,,22.82,553.375
0.02783,1310,V497 Car,Classical,10 11 36.28,-59 53 01.62,9.03,B5Ve,,1,152.9011514,-59.88378437,5257981740701840000,0.4839,-7.398,1.784,4.38341E+06,9.083837,3.20370E+06,9.08726,1.87266E+06,9.080775,,9338,0.473,,
0.009673,1311,QY Car,Classical,10 11 46.46,-58 03 37.96,5.76,B2IVnpe,237,18,152.9435787,-58.06054336,5258611382897320000,2.0927,-10.85,6.432,1.06433E+08,5.62068,7.82319E+07,5.617928,4.57474E+07,5.611004,,9168.75,0.248,,
0.026545,1312,HD 88825,Classical,10 13 01.15,-59 55 05.12,6.09,B4Ve,,4,153.2547783,-59.91808576,5257989506003100000,1.455,-15.096,2.768,7.30117E+07,6.029885,5.37673E+07,6.025094,3.01932E+07,6.062147,,9438,0.4193,,
0.024198,1313,ome Car,Classical,10 13 44.22,-70 02 16.46,3.3,B8IIIe,240,5,153.4342312,-70.03790759,5242895960104830000,11.4601,-34.918,7.428,1.01971E+09,3.167171,5.75099E+08,3.452032,3.73837E+08,3.330214,,6704.25,,12.85,300.379
0.061318,1314,HD 305019,Classical,10 15 02.41,-60 55 21.21,10.57,B0pe,,1,153.760008,-60.92256314,5253377776290460000,0.2123,-7.239,3.327,1.64123E+06,10.150442,1.09339E+06,10.254452,8.56657E+05,9.929903,,8745.67,0.858,,
0.031614,1315,V425 Vel,Classical,10 16 20.65,-55 35 51.32,8.86,Bpshe,,9,154.0860262,-55.59758797,5355221140301970000,0.3816,-6.754,2.586,8.39247E+06,8.378641,3.67277E+06,8.938904,6.96256E+06,7.654997,,4801.3,,74.24,2639.152
0.032469,1316,CD-55 3246,Classical,10 16 36.04,-55 49 02.69,10.7,B2Ve,,0,154.1501593,-55.81740588,5355111773246150000,0.272,-6.913,3.646,9.82612E+05,10.70741,6.10966E+05,10.886346,5.67350E+05,10.377294,,7157.5,1.155,14.79,517.552
0.067103,1317,CPD-60 1829,Classical,10 17 52.18,-61 35 17.16,11.2,B2Ve,,1,154.467401,-61.58808292,5253154747232530000,0.0868,-4.125,3.276,6.80239E+05,11.106711,4.65633E+05,11.18128,3.67859E+05,10.847715,,8612.5,,,
0.063572,1318,HD 302724,Classical,10 19 18.15,-59 17 48.85,10.05,B2Ve,,1,154.8255946,-59.29691123,5255115039010480000,0.3191,-6.601,3.993,2.57596E+06,9.661019,1.39965E+06,9.986341,1.71375E+06,9.177053,,5796,,31.33,997.73
0.946888,1319,J Vel,Classical,10 20 54.90,-56 02 35.94,4.5,B3IIIe,70,10,155.2283051,-56.04323047,5354994812702990000,2.6564,-10.829,3.672,3.16334E+08,4.438003,2.32496E+08,4.435349,1.16719E+08,4.594069,,9164,0.106,,
0.012963,1320,HD 89884,Classical,10 21 59.40,-18 02 04.13,7.131,B5IIIe,,139,155.4975037,-18.0344796,5669719158456970000,1.7797,-12.304,-6.565,2.87299E+07,7.042529,2.13987E+07,7.025418,1.14347E+07,7.116363,,8582.67,0.117,,
0.056506,1321,GPSC G284.1277-00.5835,Classical,10 22 05.74,-57 53 46.00,,B5Vne,,0,155.5239457,-57.89611401,5255683623954700000,0.2,-5.558,3.239,4.52519E+04,14.049273,1.30558E+04,15.061882,4.97248E+04,13.020489,,3660.33,1.446,24.1,93.93
0.027817,1322,HR Car,Classical,10 22 53.84,-59 37 28.38,7.57,B2ev,10,4,155.7243446,-59.62454476,5255045082580350000,0.1708,-6.161,2.163,9.98425E+06,8.190078,4.04719E+06,8.833505,8.61863E+06,7.423325,,4449.33,,223.97,17711.018
0.083462,1323,CD-55 3338,Classical,10 22 56.51,-56 29 59.63,10.92,B1Ve,,1,155.7354365,-56.49987741,5354831603941600000,0.3112,-7.497,3.981,9.96286E+05,10.692406,4.55024E+05,11.206304,7.92361E+05,10.014612,,4885.63,1.813,29.96,460.605
0.014429,1324,HD 90187,Classical,10 23 07.84,-57 59 51.22,9,B1pe,,1,155.7826598,-57.99755941,5255670567254160000,0.3257,-7.117,3.52,6.01675E+06,8.739961,3.75907E+06,8.913688,3.53868E+06,8.389816,,7039.67,1.241,31.56,2204.074
0.030475,1325,HD 90436,Classical,10 24 50.65,-59 47 32.51,9.16,B8.5Vne,,1,156.2110515,-59.79237076,5255226295855960000,1.7079,-9.984,8.85,4.28343E+06,9.108886,3.12706E+06,9.113547,1.81129E+06,9.116953,,9725.75,0.314,,
0.022258,1326,HD 90490,Classical,10 25 16.19,-58 52 20.85,6.995,B5Vne,,1,156.317447,-58.87246033,5255467295045100000,2.6002,-18.51,7.148,3.05395E+07,6.976211,2.29048E+07,6.951573,1.21631E+07,7.04931,,8562.5,0.248,,
0.682993,1327,HD 307718,Classical,10 25 19.79,-62 26 31.09,10.47,B2Ve,,1,156.3320572,-62.44193014,5252306611444790000,0.2893,-5.305,2.825,1.37407E+06,10.343342,9.06869E+05,10.457526,7.29111E+05,10.104936,,8012.5,,,
0.043551,1328,HD 305138,Classical,10 25 31.01,-59 47 38.99,9.88,B2Ve,,1,156.3792195,-59.79415319,5255216159731880000,0.3171,-6.526,3.854,2.30872E+06,9.779938,1.49880E+06,9.912027,1.21535E+06,9.55017,,7888,,16.34,931.385
0.099578,1329,HD 90551,Classical,10 25 50.92,-56 37 15.34,8.55,B3Vne,,1,156.4621852,-56.62090207,5351915424219990000,8.8851,-14.91,7.813,6.53869E+06,8.64964,4.92115E+06,8.621223,2.75060E+06,8.663352,,9438,,,
0.002266,1330,HD 90563,Classical,10 25 52.46,-58 47 07.13,9.86,B2Ve,,1,156.4685842,-58.78531347,5255562334073810000,0.3024,-7.265,3.055,1.93671E+06,9.970703,1.07440E+06,10.27347,1.26648E+06,9.505421,,6127.3,,25.47,824.007
0.07029,1331,HD 302798,Classical,10 25 58.95,-58 59 44.70,10.16,B3Ve,,1,156.4956537,-58.99573726,5255278041625280000,0.308,-6.954,2.371,2.18665E+06,9.838916,1.27930E+06,10.083959,1.36985E+06,9.420236,,6402.75,1.119,24.28,892.442
0.011568,1332,V503 Car,Classical,10 26 00.19,-57 49 36.95,9.38,B1IIe,,1,156.500788,-57.82693311,5351703184123930000,0.2063,-7.255,3.505,3.76071E+06,9.250192,2.59961E+06,9.314119,1.78069E+06,9.13545,,8750.25,0.735,,
0.090349,1333,HD 90599,Classical,10 26 07.11,-58 37 01.88,9.24,B4IIIe,,1,156.5296694,-58.61719862,5255569755777660000,0.3064,-7.469,2.652,4.79768E+06,8.985787,3.24996E+06,9.071693,2.37708E+06,8.821812,,8364,0.76,,
0.026966,1334,HD 302842,Classical,10 27 32.57,-57 39 22.22,10.1,B1Ve,,1,156.8856944,-57.65617143,5351700847662610000,0.3254,-7.149,3.619,2.71281E+06,9.604816,1.64860E+06,9.808599,1.60176E+06,9.250429,,7099.5,1.3783,20.87,996.66
0.470652,1336,HD 302840,Classical,10 27 54.11,-57 36 43.99,9.77,B2Ve,,1,156.9755387,-57.612096,5351723799968440000,0.3062,-6.723,3.925,2.95517E+06,9.51191,1.88172E+06,9.665,1.54046E+06,9.292792,,7456,0.8645,21.11,1241.293
0.06228,1337,HD 91180,Classical,10 27 58.23,-76 13 56.89,9.18,B5e,,1,156.9926421,-76.23245263,5204185316784560000,1.5627,-9.867,5.191,4.71052E+06,9.005693,3.00294E+06,9.15752,2.56159E+06,8.740647,,7752,1.135,4.88,77.329
0.006376,1338,V507 Car,Classical,10 28 18.26,-63 09 52.44,6.429,B2.5IIIne,,1,157.0760809,-63.16456806,5252200714724010000,1.7257,-17.705,2.224,5.50500E+07,6.336473,3.97153E+07,6.353993,2.42281E+07,6.301119,,9174,0.473,,
0.04633,1339,HD 302838,Classical,10 28 31.52,-57 42 18.19,10.01,B8e,,1,157.1313358,-57.70506558,5351720123476410000,0.3059,-7.499,4.023,2.03360E+06,9.917704,1.23876E+06,10.118919,1.19852E+06,9.565308,,7096.75,1.3375,19.23,845.419
0.096197,1340,CD-55 3417,Classical,10 29 47.19,-56 36 46.37,10.14,B0Ve,,1,157.4466727,-56.61288559,5351880441704980000,0.447,-6.318,3.404,1.94714E+06,9.964875,9.38716E+05,10.420053,1.43293E+06,9.371359,,5066.23,,26.58,419.189
0.014241,1341,HD 91273,Classical,10 30 06.83,-68 33 07.29,7.98,B8Ve,,1,157.5284595,-68.55202893,5232543130423320000,2.3002,-5.023,2.652,1.29795E+07,7.905222,9.39316E+06,7.919358,5.58256E+06,7.894836,,9319,0.3485,,
0.021672,1342,LX Vel,Classical,10 30 22.41,-57 04 38.61,6.615,B3IIIe,,1,157.5933856,-57.07738998,5351834335244520000,1.2191,-5.547,-1.101,4.39912E+07,6.579952,3.29729E+07,6.555994,1.75977E+07,6.64828,,8598.67,0.28,,
0.020755,1343,HD 310080,Classical,10 30 22.84,-68 33 44.66,9.72,B5e,,0,157.595158,-68.56240073,5232542889904980000,0.4315,-6.796,3.231,2.63660E+06,9.635755,1.85974E+06,9.677755,1.23936E+06,9.528928,,9124,,,
0.120767,1344,HD 305218,Classical,10 30 23.87,-60 04 40.43,10.37,B2Ve,,0,157.5993914,-60.07789384,5255149948512150000,0.363,-5.482,2.922,1.37612E+06,10.341727,9.98115E+05,10.353437,6.23933E+05,10.274075,,9575,0.537,,
0.01548,1345,V510 Car,Classical,10 30 33.71,-61 20 11.35,7.56,B4Vne,,1,157.6404515,-61.33648892,5253948354108760000,0.9221,-8.881,3.456,1.95503E+07,7.460482,1.45728E+07,7.44253,7.88216E+06,7.520307,,8562.5,,,
0.009365,1346,HD 91307,Classical,10 30 58.22,-61 36 48.43,8.04,B5Ve,,0,157.742585,-61.61345525,5253847164675830000,1.9413,-14.344,4.398,1.23160E+07,7.962191,8.99848E+06,7.965965,5.20554E+06,7.970756,,9694.25,0.2257,,
0.041709,1347,HD 91120,Classical,10 30 59.84,-13 35 18.49,5.592,B8.5IVe,307,230,157.7493215,-13.58847094,3753867151179150000,5.9969,-34.706,-1.444,1.12958E+08,5.556078,8.13656E+07,5.575286,4.73994E+07,5.572487,,9682.5,0.337,,
0.054304,1348,HD 91359,Classical,10 31 24.51,-59 18 02.61,9.49,B7IIIe,,0,157.8520956,-59.30072662,5255293052487580000,0.5488,-5.751,0.919,3.25371E+06,9.407417,2.27677E+06,9.458092,1.50450E+06,9.31844,,9029,0.7777,,
0.019796,1349,HD 305296,Classical,10 31 39.86,-60 17 10.94,9.26,B2Ve,,0,157.9160885,-60.28636735,5254392178870150000,0.2859,-6.82,2.879,4.00741E+06,9.181208,2.65286E+06,9.292103,2.08359E+06,8.964887,,8292,0.8237,,
0.05312,1350,p Car,Classical,10 32 01.46,-61 41 07.20,3.361,B4Vne,266,62,158.0061007,-61.6853211,5253796346588020000,8.6817,-17.997,7.607,1.05732E+09,3.127851,6.44012E+08,3.329152,3.84687E+08,3.299152,,7456.25,,14.08,552.389
0.039756,1351,GSC 08609-02253,Classical,10 32 44.21,-56 46 54.59,11.9,B8Ve,,0,158.1841923,-56.78183725,5351679132313560000,0.4318,-5.91,3.133,3.78999E+05,11.741771,2.30984E+05,11.942432,2.27243E+05,11.370691,,7051.5,1.301,5.96,79.002
0.811932,1352,HD 305301,Classical,10 32 49.18,-60 27 07.99,10.74,B2Ve,,0,158.2052664,-60.4523648,5254377438510680000,0.0835,-5.888,2.513,9.46624E+05,10.747922,6.14829E+05,10.879502,5.11377E+05,10.490067,,8119.5,,,
0.048437,1353,HD 91597,Classical,10 33 01.14,-60 50 41.76,9.61,B7.5IVe,,2,158.2547286,-60.84492484,5253988177051790000,0.1152,-4.971,2.457,2.90022E+06,9.53229,1.90297E+06,9.652811,1.47482E+06,9.34007,,7857,0.3063,,
0.041549,1354,HD 305330,Classical,10 33 14.77,-61 25 40.91,9.97,B0Ve,,0,158.3115301,-61.42804069,5253899391434630000,0.2299,-6.001,2.641,1.40511E+06,10.319086,8.80067E+05,10.490099,8.02292E+05,10.001089,,7740,,18.15,1065.135
0.026788,1355,CPD-58 2312,Classical,10 34 08.84,-59 28 54.01,9.7,Oe,,0,158.536848,-59.48166903,5254534393801140000,0.1881,-5.89,2.729,1.06708E+06,10.617877,6.08759E+05,10.890275,6.87442E+05,10.16883,,6302,1.0517,28.68,1169.001
0.378456,1356,V402 Car,Classical,10 35 32.27,-58 15 22.61,9.95,B1e,,1,158.884509,-58.25617887,5351447135365040000,0.2306,-7.526,3.306,1.98989E+06,9.941293,1.41963E+06,9.970949,9.06046E+05,9.869044,,9483.25,0.3295,,
0.486524,1357,Cl* NGC 3293 FEAS 32,Classical,10 35 52.18,-58 12 39.38,12.87,B8Ve,,0,158.9676084,-58.21084912,5351448750273180000,-0.3211,-8.532,3.348,1.31161E+05,12.893857,9.39937E+04,12.918641,7.38524E+04,12.591009,,8312,,,
0.051445,1358,HD 92027,Classical,10 35 58.47,-61 51 49.71,8.45,B2.5Vne,,0,158.9936381,-61.86379545,5253684917995270000,0.6943,-6.641,3.119,8.37644E+06,8.380717,5.76221E+06,8.449915,4.07729E+06,8.235992,,8878.5,0.718,,
0.1283,1359,HD 92066,Classical,10 35 59.01,-64 14 34.06,8.37,B7.5Vne,,0,158.9958795,-64.24275886,5251808704462890000,1.7827,-16.629,1.342,8.77402E+06,8.33037,6.20742E+06,8.36911,3.95836E+06,8.268132,,9227,0.4168,,
0.598485,1362,HD 303107,Classical,10 37 40.16,-59 07 56.99,9.4,B9.5Ve,,0,159.41761,-59.13241065,5350630851056720000,2.0553,-13.715,1.1,3.21405E+06,9.420733,2.33116E+06,9.43246,1.36182E+06,9.426624,,9290,0.048,,
0.100434,1363,HD 305382,Classical,10 37 54.02,-60 31 11.33,10.4,B2Ve,,0,159.4750308,-60.51980336,5254338882553900000,0.0021,-5.711,2.566,1.04771E+06,10.637763,7.16819E+05,10.712865,5.39612E+05,10.431716,,8977.67,0.1657,,
0.194741,1364,V658 Car,Classical,10 38 47.27,-58 43 32.39,9.15,A1IIe,,19,159.6970384,-58.72562924,5350666550826250000,-0.33,-15.334,-6.848,4.28995E+06,9.107235,3.14337E+06,9.107901,1.79209E+06,9.128519,-16.01,9717,,,
0.04901,1365,HD 303143,Classical,10 38 58.23,-57 35 28.07,8.63,Oe,,0,159.7426139,-57.5911183,5350834123273960000,0.1986,-6.007,2.892,1.27750E+07,7.922466,4.09217E+06,8.821506,1.28512E+07,6.989559,,4133.87,,273.31,19652.656
