angDist,angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,ra,dec,main_type,source_id,duplicated_source,a_g_val,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag
0.025543,2.3E-5,1030,HD 51404,Classical,06 57 01.43,-06 13 05.64,9.41,B1.5Ve,335,3,104.2559506,-6.21823761,Em*,3.10085011E18,1,0.302,3100850118660625920,104.25594348121,-6.21823812034,1305.520135240970000,1192.209475959020000,1442.067085653540000,1343.010327253590,1,1
0.009916,9.0E-6,1031,HD 266894,Classical,06 57 01.99,09 16 13.44,10.66,Be,,2,104.2583161,9.270401419,Em*,3.1575599E18,0,,3157561794546130304,104.25831390076,9.27039972311,4940.787692673730000,4068.911757945410000,6160.887217296350000,923.290660196157,1,1
0.011394,1.6E-4,1032,V644 Mon,Classical,06 57 09.38,-10 49 28.07,6.89,Ape,,36,104.2890988,-10.82446173,Be*,3.04917004E18,0,,3049168983344995584,104.28909604950,-10.82446337897,1301.419901665400000,1167.979777869760000,1468.444562052150000,1515.378461134610,1,1
0.028482,1.13E-4,1033,HD 51452,Classical,06 57 20.62,-04 11 37.40,8.08,B0IVe,298,33,104.3359244,-4.193728284,Be*,3.10246997E18,1,0.467,3102472619864958848,104.33591653616,-4.19372932584,2208.239438196130000,1807.867594230740000,2816.239692996920000,1272.080729953560,1,1
0.085512,5.9E-5,1034,QY Gem,Classical,06 57 42.90,17 54 07.24,7.15,B3ne,,845,104.4287607,17.90201273,Be*,3.36435E18,0,0.1613,3364353096774148864,104.42874775372,17.90199242115,607.840258576438000,587.763835561304000,629.309620998352000,793.943954833507,1,1
0.021914,8.2E-5,1035,HD 51506,Classical,06 57 55.99,06 32 56.93,7.69,B2.5IVe,172,249,104.4832902,6.549145212,Star,3.12990993E18,0,0.029,3129909764303360640,104.48328950222,6.54913916429,741.822291818826000,710.784926693876000,775.638665424218000,958.031894859245,1,1
0.050707,1.11E-4,1038,HD 52159,Classical,06 59 42.64,-11 09 26.61,9.63,B3Vne,110,1,104.9276903,-11.15738709,Be*,3.04909005E18,0,0.355,3049088409759058048,104.92767611819,-11.15738489826,1074.349191684530000,977.986536434566000,1191.328443333530000,1510.488251696710,1,1
0.075143,3.2E-5,1039,LQ CMa,Classical,06 59 44.55,-28 23 58.99,7.206,B4Vne,420,3,104.9356227,-28.39971479,Be*,5.6089299E18,1,0.167,5608925957971894272,104.93560688279,-28.39969923073,786.905739955371000,762.057019969872000,813.397942878567000,1179.366563034630,1,1
0.024181,7.5E-5,1040,LP CMa,Classical,06 59 46.46,-16 12 02.74,9.19,B2IVnpe,210,3,104.9435803,-16.20075711,Be*,2.93574003E18,1,1.2987,2935739893492216192,104.94357368636,-16.20075492359,1762.991027826100000,1627.538982386240000,1922.451163201700000,1618.503260156500,1,1
0.213819,6.9E-5,1041,HD 53048,Classical,07 00 10.39,-56 54 25.22,7.92,B6Vne,,5,105.0433014,-56.90701121,Be*,5.4841298E18,1,,5484134029618653952,105.04324026577,-56.90696208275,950.659710557180000,815.304633283287000,1137.461591654840000,695.949572937001,1,1
0.100693,4.0E-5,1042,FU CMa,Classical,07 00 19.36,-22 07 08.62,6.513,B3Vnne,190,26,105.0806856,-22.11906715,Be*,2.92879001E18,0,,2928790052294961152,105.08066689279,-22.11904519551,5233.271493455920000,3501.196096785530000,7963.905398822210000,1469.979152438340,1,1
0.137286,0.085794,1042,FU CMa,Classical,07 00 19.36,-22 07 08.62,6.513,B3Vnne,190,26,105.0806667,-22.11908333,**,2.92879001E18,0,,2928790052294961152,105.08066689279,-22.11904519551,5233.271493455920000,3501.196096785530000,7963.905398822210000,1469.979152438340,1,1
0.068357,1.16E-4,1043,HD 52812,Classical,07 01 33.61,-27 13 22.60,6.935,B3Ve,,1,105.3900299,-27.22294252,Be*,5.6106902E18,0,0.1713,5610688990507134208,105.39001563465,-27.22292839108,929.372494368860000,890.587967182136000,971.620398504922000,1297.287031197380,1,1
0.014979,6.1E-5,1045,BD-06 1895,Classical,07 02 13.67,-06 18 08.76,9.93,Be,,1,105.5569733,-6.302448293,Em*,3.05286001E18,0,0.572,3052856019489202176,105.55696944986,-6.30244992661,1939.432081158480000,1736.877514138330000,2193.582798301030000,1259.498197241660,1,1
0.064721,0.005987,1046,19 Mon,Classical,07 02 54.78,-04 14 21.24,4.99,B1Ve,270,2983,105.7282361,-4.239232689,PulsV*bCep,3.10177013E18,0,,3101768554465447936,105.72822129260,-4.23922243482,388.026323785190000,346.042212166807000,441.421599162488000,1180.704800925550,1,1
0.024493,0.0,1047,HD 53032,Classical,07 03 23.63,-02 44 38.57,9.36,A2e,,2,105.8484577,-2.744036613,Be*,3.10868001E18,0,0.2422,3108678843306725760,105.84845162075,-2.74403354453,2858.444520174190000,2214.268873532300000,3914.870580803230000,1132.952346042580,1,1
0.118388,1.7E-5,1048,V749 Mon,Classical,07 03 37.18,-02 28 27.02,7.2,B4IVe,203,47,105.904898,-2.474170802,Be*,3.10883009E18,1,0.215,3108825117015137408,105.90486565654,-2.47417690991,442.934519992786000,427.840465720681000,459.111976573386000,1122.853922856510,1,1
0.155800,1.42E-4,1049,HD 53416,Classical,07 05 34.68,14 28 23.20,7.05,B8e,,82,106.3944951,14.47311315,Be*,3.35368996E18,0,0.203,3353689792489912704,106.39446382003,14.47308223663,371.421388289735000,362.201942053934000,381.113523056471000,771.555088974863,1,1
0.024919,8.2E-5,1050,HD 53667,Classical,07 05 35.22,-08 43 43.97,7.76,B0IIIe,110,63,106.3967469,-8.72886712,Be*,3.05148012E18,0,0.6067,3051481565537170432,106.39674096982,-8.72886343815,3393.658342829760000,2912.580556788570000,4049.008779888580000,1304.695393879670,1,1
0.058608,7.8E-5,1051,HD 54086,Classical,07 06 52.31,-14 41 54.34,9.19,B5IIIe,,1,106.7179365,-14.69842408,Be*,2.93634009E18,1,0.3115,2936336893947355392,106.71792405932,-14.69843504487,1004.112447788150000,940.958593644037000,1076.173976890350000,1558.702917108480,1,1
0.020366,8.4E-5,1052,BD-13 1825,Classical,07 06 58.23,-13 40 35.19,9.46,Be,,0,106.7425946,-13.67643906,Be*,3.04454E18,1,0.8953,3044544918478333824,106.74259341632,-13.67643352100,7470.876459249110000,5835.991884148150000,9869.506836641270000,1521.624650149380,1,1
0.063339,7.5E-5,1053,FV CMa,Classical,07 07 22.59,-23 50 26.59,5.71,B2Vnne,195,32,106.8441137,-23.84071513,Be*,2.92744998E18,0,0.1047,2927447308080636416,106.84409806929,-23.84070487576,903.209633731384000,823.431952460307000,999.767257121308000,1598.358905607550,1,1
0.014130,1.59E-4,1054,HD 54464,Classical,07 08 47.99,-04 03 26.84,8.4,B2.5IIIe,162,39,107.1999717,-4.057456707,Be*,3.10754999E18,1,0.3702,3107547347067366400,107.19996792370,-4.05745560403,1550.440270941260000,1399.797958632340000,1736.284216174760000,1086.326859454370,1,1
0.010184,1.38E-4,1055,V647 Mon,Classical,07 08 58.76,-01 00 56.91,9.33,B1Vne,,28,107.2448239,-1.015799959,Be*,3.10941998E18,0,,3109416826068311040,107.24482114068,-1.01580058460,7149.561623921730000,5572.087860933990000,9295.430970456730000,1022.297488032930,1,1
0.035518,1.08E-4,1056,LY CMa,Classical,07 09 36.98,-16 05 46.82,9.01,B1.5IIe,,3,107.4040805,-16.09633251,Be*,2.93593986E18,0,0.3557,2935943990338336000,107.40407135577,-16.09632802113,5076.749337842510000,4157.297238219400000,6425.770071039240000,1548.911588869450,1,1
0.093259,9.4E-5,1057,HD 54858,Classical,07 10 11.35,-09 20 10.71,8.19,A0IIe,,2,107.5472903,-9.3363062,Be*,3.0482099E18,1,0.4817,3048206670152964864,107.54726607715,-9.33629621136,526.077242835538000,507.956554186218000,545.513585118417000,1249.804898714040,1,1
0.091829,8.4E-5,1058,HD 55014,Classical,07 10 46.12,-11 34 26.63,7.77,B7Vne,,3,107.6921725,-11.57406362,Be*,3.04540999E18,1,0.2297,3045412742387196928,107.69214761041,-11.57407111084,616.632389787278000,593.544741548904000,641.553739832156000,1348.353047336660,1,1
0.030183,1.31E-4,1059,BD-14 1751,Classical,07 10 54.46,-14 21 26.20,9.81,Be,,0,107.7269222,-14.35728364,Be*,3.03239012E18,0,1.313,3032391329260326272,107.72691485484,-14.35727920606,2654.992612843410000,2366.326715163600000,3020.617125265860000,1467.988812013140,1,1
0.094024,1.04E-4,1060,HD 55135,Classical,07 11 20.85,-10 25 43.78,7.32,B2.5Ve,244,65,107.836863,-10.42882648,Be*,3.04638003E18,1,0.1967,3046384607585554944,107.83683909545,-10.42881510318,538.983108277449000,522.708504163384000,556.284261070562000,1280.245700248930,1,1
0.162468,9.3E-5,1061,HD 55271,Classical,07 11 20.93,-21 48 11.84,6.92,B5Ve,,27,107.8372228,-21.80328852,Be*,2.92824988E18,1,0.4277,2928252288030994688,107.83718117634,-21.80326521341,408.610659684563000,395.602941733176000,422.486568342986000,1645.079611217390,1,1
0.075971,1.54E-4,1062,HD 55566,Classical,07 12 15.55,-27 51 47.85,8.92,B6Vne,,0,108.0648029,-27.86328579,Em*,5.6098798E18,1,0.188,5609883559579786240,108.06478536233,-27.86327147409,851.446286713632000,807.669178368066000,900.145989435729000,1628.306080707460,1,1
0.028256,8.4E-5,1063,HD 55439,Classical,07 12 34.81,-09 50 42.10,8.59,B2Ve,,21,108.1450463,-9.845028119,Be*,3.04793997E18,0,0.5113,3047941344254205952,108.14504099733,-9.84502226173,1285.066679458770000,1166.032286038720000,1430.480141858250000,1228.780476694140,1,1
0.055943,4.2E-5,1064,HI CMa,Classical,07 12 45.48,-15 30 06.44,7.83,B2Vne,,3,108.1894851,-15.50178885,Be*,3.0320501E18,1,0.407,3032054981781572736,108.18947190327,-15.50177991862,2119.646506952010000,1874.262360529850000,2436.209613160040000,1465.233250177880,1,1
0.035791,7.0E-6,1065,HD 55606,Classical,07 13 34.10,-02 04 39.11,9.04,B0.5Ve,350,68,108.3920845,-2.077527762,Be*,3.1084799E18,0,0.595,3108483031460251520,108.39207756245,-2.07753488786,1090.373062669120000,1047.365858621190000,1136.989857118250000,989.765166584850,1,1
0.131002,0.031209,1066,27 CMa,Classical,07 14 15.21,-26 21 09.03,4.65,B3IIIe,280,27,108.563383,-26.35250867,Be*,5.61029E18,0,0.0723,5610288149803056896,108.56334982874,-26.35248767794,345.390167856689000,294.127305001321000,418.155596388852000,1731.910477882300,1,1
0.038757,7.6E-5,1067,HD 55806,Classical,07 14 38.46,02 54 06.92,9.15,B7IIIe,202,38,108.6602247,2.901928105,Be*,3.11526993E18,0,1.2458,3115266915121558784,108.66022650323,2.90191749081,885.476622995552000,846.551757815764000,928.078072850743000,893.535889670890,1,1
0.222257,0.053754,1068,ome CMa,Classical,07 14 48.65,-26 46 21.61,4.028,B2IVe,85,85,108.7027244,-26.77266937,Be*,5.6102597E18,1,,5610257226031514240,108.70266875523,-26.77263271583,206.577032505306000,189.210781273796000,227.399137174652000,1738.626320300060,1,1
0.099898,6.4E-5,1069,HD 56039,Classical,07 14 59.91,-11 52 13.47,8.28,B5Ve,,2,108.7496365,-11.87040835,Be*,3.04524011E18,1,0.252,3045236854886502528,108.74961189206,-11.87039456199,564.964874086312000,548.782402981439000,582.112452975774000,1270.909063054860,1,1
0.054925,7.2E-5,1070,HD 56600,Classical,07 17 03.41,-16 36 28.13,9.85,B7.5Vnne,,1,109.2642373,-16.60782268,Em*,2.93492007E18,0,0.418,2934917252639117568,109.26422251345,-16.60781702365,1299.597653437400000,1216.586621147720000,1394.508152864950000,1397.412287600630,1,1
0.056981,1.5E-4,1071,BD-20 1834,Classical,07 17 28.47,-21 04 00.09,9.88,Be,,0,109.3686398,-21.0666915,Be*,2.92971993E18,0,0.7527,2929720514010460544,109.36862941337,-21.06667898673,2864.485051378330000,2461.360783289430000,3416.144563626020000,1580.671591809920,1,1
0.043570,5.4E-5,1072,HD 56670,Classical,07 17 36.40,-09 24 51.93,9.66,B0.5Ve,,0,109.4016593,-9.414431452,Be*,3.04801996E18,0,,3048017485434934400,109.40165075292,-9.41442276969,3737.882613241030000,2726.145497711480000,5401.423085962220000,1122.950733773540,1,1
0.048567,3.2E-5,1073,HD 56806,Classical,07 17 47.03,-18 48 59.22,9.41,B4Vne,,0,109.4459535,-18.81645907,Be*,2.93137002E18,0,,2931365757054974464,109.44594500315,-18.81644823874,5037.176273011900000,3120.052369324540000,7932.103697272730000,1464.865690566340,1,1
0.039015,2.3E-5,1074,MU CMa,Classical,07 18 09.64,-15 37 41.98,8.96,B5IIe,,3,109.5401644,-15.62832059,Be*,3.0312601E18,0,,3031255533742396416,109.54015360457,-15.62831752909,5428.794011730200000,4282.707555478590000,7153.006970446270000,1336.129554220670,1,1
0.186329,0.008144,1075,NV Pup,Classical,07 18 18.39,-36 44 02.23,4.7,B2Ve,220,6,109.576639,-36.73395359,Be*,5.5894102E18,0,0.2142,5589411172766672896,109.57658380996,-36.73392670967,222.089097803729000,209.523876050672000,236.229080955563000,1175.462361501070,1,1
0.197692,8.8E-5,1076,NW Pup,Classical,07 18 38.19,-36 44 33.85,5.088,B2IVne,80,2,109.6591097,-36.7427377,Be*,5.5894201E18,1,0.056,5589416086209311872,109.65905138099,-36.74270886187,277.575491225141000,265.072529170739000,291.293542825363000,1182.512455313510,1,1
0.159667,2.1E-5,1077,HD 57551,Classical,07 19 59.38,-40 29 41.60,9.87,B8IIIe,,2,109.997406,-40.49491675,Be*,5.5615997E18,0,,5561595242271184896,109.99739824240,-40.49487279203,217.252711931958000,186.714515944295000,259.632039803202000,1018.078313242020,1,1
0.061247,1.13E-4,1078,HD 57393,Classical,07 20 05.89,-24 05 07.86,9.13,B3Vnne,,0,110.024558,-24.08551072,Be*,5.6177199E18,1,0.527,5617719680177627136,110.02454519178,-24.08549836207,1403.159109328810000,1320.866671109930000,1496.165109386250000,1735.554752579830,1,1
0.054550,1.17E-4,1079,HD 57386,Classical,07 20 42.98,-08 25 15.70,8.0,B1.5Vnnpe,,5,110.179086,-8.421014794,Be*,3.04859995E18,1,,3048595897270028672,110.17908062234,-8.42102898222,604.000215929946000,482.313876565331000,806.183355404912000,1046.676830715030,1,1
0.249870,6.0E-6,1080,HD 57682,Classical,07 22 02.05,-08 58 45.77,6.403,O9Ve,,689,110.5085604,-8.979378102,Star,3.04775992E18,0,0.1015,3047763601330845312,110.50860299531,-8.97932289899,1201.768227190420000,1128.991729576340000,1284.353972640260000,1045.680716584260,1,1
0.035050,1.03E-4,1081,HD 57775,Classical,07 22 24.83,-10 49 21.45,9.36,Be,,1,110.6034565,-10.82263339,Be*,3.04688004E18,1,,3046882033520664448,110.60344853157,-10.82262759903,3439.535885567210000,3030.321879610240000,3967.168624677810000,1092.947588248290,1,1
0.084442,1.6E-5,1082,HD 57910,Classical,07 22 28.52,-23 01 32.16,9.47,B5Ve,,0,110.6188415,-23.02560022,Be*,5.6179398E18,1,0.3702,5617935974731923328,110.61882237209,-23.02558471886,1075.836741286440000,1023.659488892300000,1133.511042339410000,1640.559051743710,1,1
0.066097,1.67E-4,1083,BD-20 1891,Classical,07 22 36.26,-20 54 34.73,9.2,Be,,0,110.6510358,-20.90967077,Be*,2.92976995E18,1,0.5813,2929772392908351872,110.65102544187,-20.90965516623,1983.749792061660000,1754.009976398580000,2280.306772301150000,1480.487277599900,1,1
0.047533,9.7E-5,1084,NN CMa,Classical,07 22 43.32,-26 00 40.84,7.18,B1.5IInne,,21,110.6804853,-26.01133879,Be*,5.6161702E18,1,,5616172736038730880,110.68047106066,-26.01133553870,3989.603507749500000,2947.887247521310000,5862.137593215860000,1831.230064802890,1,1
0.056850,7.4E-5,1085,BD-17 1944,Classical,07 22 58.74,-17 57 00.33,10.6,Be,,0,110.7447762,-17.9501244,Be*,2.93148986E18,0,1.0817,2931491071326131712,110.74476485740,-17.95011287011,3836.299339630150000,3310.031676910460000,4543.909213313540000,1304.063707352350,1,1
0.145310,2.4E-5,1086,NO CMa,Classical,07 23 00.70,-31 55 25.61,5.43,B5IIIne,,21,110.7529057,-31.92377842,Be*,5.5928699E18,1,0.0437,5592867453213998720,110.75286535837,-31.92375704582,325.239768592459000,312.884831862758000,338.591883788352000,1671.333987658450,1,1
0.123833,1.43E-4,1087,HD 58127,Classical,07 23 37.74,-14 06 00.62,7.58,B6e,240,24,110.9072627,-14.10017268,Em*,3.03192998E18,1,0.164,3031933176509899904,110.90723153409,-14.10015626154,554.558391251383000,539.719598631603000,570.220625421090000,1161.593281418780,1,1
0.017308,1.6E-4,1088,OT Gem,Classical,07 24 27.65,15 31 01.91,6.448,B2Ve,130,1776,111.115203,15.51719911,Be*,3.16715012E18,0,,3167149432858683776,111.11520182686,15.51719443690,469.476762952211000,455.363801710299000,484.475418893817000,618.683037942290,1,1
0.334126,1.24E-4,1089,FW CMa,Classical,07 24 40.19,-16 12 05.30,5.2,B2Vne,43,74,111.1674476,-16.20147202,Be*,3.02808004E18,1,0.4413,3028075299444718080,111.16742484466,-16.20156222369,291.696717601505000,279.220733452546000,305.318219877843000,1199.284732813490,1,1
0.036600,1.0E-4,1090,BD-19 1871,Classical,07 24 57.49,-20 06 58.50,10.04,Be,,0,111.2395128,-20.11625244,Be*,2.93021003E18,1,,2930212369359294976,111.23950704680,-20.11624382751,4679.511437544500000,4029.049124381240000,5554.361250648260000,1375.704268390470,1,1
0.164637,1.3E-4,1091,HD 59197,Classical,07 26 59.45,-41 37 44.73,8.1,B6Ve,,2,111.7476939,-41.62909313,Be*,5.5605101E18,1,0.6467,5560508035728375168,111.74764672595,-41.62906400717,842.345325947958000,796.191312176894000,894.066745849368000,1102.125354585030,1,1
0.118379,4.8E-5,1092,FY CMa,Classical,07 26 59.48,-23 05 09.68,5.56,B1IIe,375,2734,111.7478445,-23.08602332,Be*,5.6186402E18,0,0.263,5618635367207942400,111.74781320493,-23.08600742984,575.904311169839000,540.922079863666000,615.634972033410000,1568.007924640630,1,1
0.995392,0.12825,1093,bet CMi,Classical,07 27 09.04,08 17 21.54,2.886,B8Ve,230,851,111.7876739,8.289315763,Be*,3.14325993E18,1,,3143264535611161088,111.78744896060,8.28915173564,49.406607504962800,46.518601229443900,52.670361338596700,692.276182222131,1,1
0.271766,8.7E-5,1094,RY Gem,Classical,07 27 24.17,15 39 34.70,8.68,A2Ve,,151,111.8507227,15.65963854,EB*Algol,3.1686001E18,1,,3168597794613114240,111.85075120854,15.65956821723,435.818161515146000,425.551661097697000,446.582821142981000,600.638348587095,1,1
0.043193,1.7E-5,1095,V370 Pup,Classical,07 27 51.00,-16 05 37.97,8.48,B2Vne,,28,111.9625183,-16.09387615,Be*,3.02839999E18,0,0.791,3028399346138621824,111.96250735420,-16.09387037493,1652.043918750150000,1507.652198757560000,1826.143566227150000,1130.692483409470,1,1
0.134364,1.47E-4,1096,HD 59281,Classical,07 28 12.33,-27 23 58.81,8.42,B4Vne,,0,112.0514012,-27.39967757,Be*,5.6127903E18,1,,5612793318331125760,112.05136743425,-27.39965533580,470.605003210122000,432.992859400326000,515.250572378541000,1866.297629353060,1,1
0.053841,6.5E-5,1097,BD-13 2040,Classical,07 29 07.22,-13 46 11.62,8.72,B3e,,2,112.2800469,-13.76981664,Be*,3.03326011E18,1,0.8027,3033261627076943232,112.28003217555,-13.76981226423,1247.145260993750000,1176.238300818590000,1326.953181072420000,1056.817548811190,1,1
0.097521,1.6E-5,1098,HD 59498,Classical,07 29 22.78,-21 52 09.18,7.79,B5IVe,,1,112.3449022,-21.86921677,Be*,5.6199398E18,1,0.246,5619935161745848064,112.34487720093,-21.86920278494,797.183545311635000,764.395912348927000,832.853929113657000,1410.311621543190,1,1
0.104452,1.7E-5,1099,V373 Pup,Classical,07 29 27.97,-21 51 31.03,7.73,B2Vne,,1,112.3665442,-21.85862082,Be*,5.6199398E18,1,0.264,5619935299184790528,112.36651928581,-21.85860329376,892.923815716080000,849.606885959976000,940.805859914243000,1407.517584442560,1,1
0.093838,1.72E-4,1101,BD-10 2073,Classical,07 29 58.91,-11 15 48.68,10.34,Be,,0,112.4954722,-11.2635229,Be*,3.03497013E18,0,1.005,3034973875918319360,112.49545843294,-11.26350060324,2389.575784728710000,2170.248782784170000,2656.227639380490000,1001.760885578980,1,1
0.071027,1.7E-5,1103,HD 60220,Classical,07 32 20.08,-27 53 57.59,9.45,B9Vspe,,0,113.0836703,-27.89932455,Star,5.6119601E18,0,,5611955559189444608,113.08365234164,-27.89933627040,701.295752105202000,680.917824829459000,722.907720700148000,1837.249870293280,1,1
0.061206,1.34E-4,1104,CD-32 4140,Classical,07 33 00.27,-32 33 11.03,10.6,Be,,2,113.2511214,-32.55306595,Be*,5.5921799E18,1,0.914,5592176100919531392,113.25110850938,-32.55305287318,6526.244524570080000,5307.226835104650000,8318.624973849200000,1786.815755342850,1,1
0.045908,3.8E-5,1105,HD 60260,Classical,07 33 11.24,-11 36 42.21,9.04,B5e,,2,113.2968475,-11.61172655,Be*,3.03414989E18,1,0.282,3034153021768177536,113.29683475200,-11.61172396297,2340.994569338780000,2066.142656504640000,2695.387194535490000,973.914104575247,1,1
0.056725,1.32E-4,1106,HD 60307,Classical,07 33 18.63,-13 07 05.81,8.74,B3e,220,1,113.3276152,-13.11827139,Em*,3.03342009E18,1,0.5827,3033423461444792704,113.32760319866,-13.11826082251,1989.760369638560000,1808.005329069920000,2210.684782931390000,993.096326673651,1,1
0.019396,1.2E-4,1107,EM* MWC 846,Classical,07 33 19.93,-11 45 33.85,11.37,Be,,0,113.3330132,-11.75942833,Em*,3.03414E18,0,,3034137697325321600,113.33300777479,-11.75942742549,4423.432157360350000,3773.889491321860000,5301.778176051580000,974.567605020793,1,1
0.078344,7.0E-6,1109,HD 60669,Classical,07 33 50.88,-40 55 47.81,9.76,B8IIIe,,2,113.461993,-40.92995502,Be*,5.53656E18,0,0.579,5536564383327721728,113.46196771682,-40.92994459315,949.721762068860000,912.861941376872000,989.623694325416000,1307.434860625260,1,1
