angDist,#,Be star,Category,RA,DEC,V,Type,vsini,Nb of spectra in BeSS,main_id,_RAJ2000_Simbad,_DEJ2000_Simbad,main_type,other_types,radvel,redshift,sp_type,plx,pmra,pmdec,B,V,R,J,H,K,u,g,r,i,z
0.028203,1761,HD 149729,Classical,16 39 23.58,-52 32 09.37,9.1,B2Vne,,0,HD 149729,249.8482418295,-52.5359421673,Be*,Be*|Em*|*  |IR |*,0,0,B2V(n),0.772,0.06,-0.67,9.05,9.1,9.67,9.075,9.062,9.13,,,,,
0.086408,1762,HD 149814,Classical,16 39 50.03,-52 07 15.95,9.12,B6IVe,,0,HD 149814,249.9584350487,-52.1210779425,Be*,Be*|Em*|*  |IR,,,B5/7III/V,0.8459,-0.83,-0.47,9.14,9.12,,8.712,8.671,8.581,,,,,
0.016247,1763,V1063 Sco,Classical,16 40 42.46,-41 07 37.09,7.93,B4IIIe,,0,HD 150093,250.1769119561,-41.1269666555,Be*,V* |Em*|*  |Be*|UV |IR |Be*,-32.603,-0.000109,B3/5II/III,2.5857,-4.49,-8.39,8.03,7.93,,7.472,7.447,7.43,,,,,
0.015453,1764,HD 149671,Classical,16 41 23.11,-68 17 46.04,5.882,B7IVe,,6,* eta01 TrA,250.3462800919,-68.2961225444,Be*,Be*|Em*|UV |*  |IR,-10,-0.000033,B7V,4.2679,-14.07,-11.54,5.791,5.884,,5.848,5.829,5.771,,,,,
0.752462,1765,HD 150230,Classical,16 41 52.70,-47 22 49.89,9.26,B8e,,2,HD 150231,250.4693600893,-47.3803806481,Be*,IR |** |*  |Be*,,,B3V,1.1653,-0.84,-3.1,9.24,9.26,,9.276,9.245,9.272,,,,,
0.016879,1766,HD 150288,Classical,16 42 16.46,-47 00 56.33,8.67,B2Ve,250,3,HD 150288,250.5685804645,-47.0156429612,Be*,Be*|Em*|** |*  |UV |IR |Be*|*,103.69,0.000346,B2Ve,0.7019,0.13,-0.79,9.95,9.65,9.45,8.126,8.007,7.814,,,,,
0.038429,1767,HD 150422,Classical,16 43 07.45,-46 30 23.52,9.01,B1.5ne,270,3,HD 150422,250.7810435985,-46.5065227416,Be*,Be*|Em*|*  |UV |IR |Be*|*,,,B1Vne,0.8588,-0.73,-0.64,10.01,9.7,9.51,8.048,7.92,7.624,,10.47,9.44,8.66,
0.074865,1768,HD 150533,Classical,16 43 42.28,-45 27 45.34,9.49,B0e,,1,HD 150533,250.9261622636,-45.4626150097,Be*,Be*|Em*|*  |IR |*,,,B0,0.2348,-0.8,-1.66,10.13,9.69,9.76,8.026,7.879,7.803,,10.29,9.46,8.88,
0.032406,1769,HD 150625,Classical,16 44 17.52,-44 46 18.25,9.48,B8e,,0,HD 150625,251.0729876399,-44.7717381201,Be*,Be*|EmO|Em*|*  |IR,,,B8,0.7796,0.18,-2.4,9.79,9.48,,8.385,8.239,8.042,,,,,
0.004751,1770,HD 150336,Classical,16 45 06.76,-65 52 24.51,8.93,B8Vne,,0,HD 150336,251.2781638952,-65.8734756770,Be*,Be*|Em*|*  |IR,,,B8Vn,1.3486,-2.12,-4.57,8.92,8.93,,8.914,8.964,8.958,,,,,
0.006516,1771,HD 150930,Classical,16 47 20.80,-57 02 06.11,8.87,B7IIIe,,0,HD 150930,251.8366635223,-57.0350311457,Be*,Be*|Em*|*  |IR,,,B7III,1.3591,-1.46,-5.24,8.94,8.87,,8.527,8.502,8.486,,,,,
0.011156,1772,HD 151113,Classical,16 47 30.34,-45 27 37.89,7.43,B2Ve,180,0,HD 151113,251.8764210226,-45.4605255175,Be*,Be*|Em*|** |UV |IR |Be*|Be*|*,,,B2Ve,0.25,0.07,-2.34,7.43,7.43,,7.266,7.261,7.164,,,,,
0.511733,1772,HD 151113,Classical,16 47 30.34,-45 27 37.89,7.43,B2Ve,180,0,TYC 8326-416-2,251.8764000000,-45.4603833333,Star,*,,,,,-0.7,-4.9,8.94,8.82,,,,,,,,,
0.086333,1773,HD 151083,Classical,16 47 51.39,-51 46 03.99,9.07,B2Vne,,0,HD 151083,251.9641623614,-51.7677686339,Be*,Be*|Em*|UV |*  |IR |*,,,B2Vn,,-6.28,-8.57,10.08,9.54,9.54,8.212,8.042,7.761,,10.46,9.43,8.86,
0.021672,1774,HD 151242,Classical,16 48 01.69,-40 21 12.98,9.92,B5IIIe,,0,HD 151242,252.0070397806,-40.3536114015,Star,*  |Em*|IR,,,B5(IIIe),0.6514,1.66,-1.99,10.1,9.92,,9.272,9.21,9.203,,,,,
0.112011,1775,HD 151582,Classical,16 49 54.26,-38 32 40.63,9.49,B3IIIe,,0,HD 151582,252.4761170299,-38.5446029063,Em*,Em*|*  |IR |*,-97.594,-0.000325,B3II/III(e),0.8676,-0.2,-3.55,10.18,9.65,9.79,8.514,8.321,8.189,,10.52,9.61,9.28,
0.073659,1776,HD 328990,Classical,16 50 25.39,-46 09 19.16,10.3,A0e,,0,HD 328990,252.6057853477,-46.1553022349,Be*,Be*|Em*|*  |IR |*,,,Be,0.9428,0.6,-3.87,11.06,10.71,10.61,8.791,7.71,6.66,,10.98,10.53,10.47,
0.16,1777,SS73 65,Classical,16 51 15.50,-37 18 02.16,,Be,,0,SS73  65,252.8145833333,-37.3005555556,Em*,Em*,,,Be,,,,,,,,,,,,,,
0.075758,1778,HD 151743,Classical,16 52 03.37,-53 49 45.82,9.53,B8IVe,,0,HD 151743,253.0140083503,-53.8293869473,Be*,Be*|Em*|*  |IR,,,B8IV/V,0.8888,-0.25,-1.61,9.67,9.53,,9.17,9.126,9.102,,,,,
0.125645,1779,HD 152060,Classical,16 52 59.97,-41 24 27.28,9.6,B2Ve,105,0,HD 152060,253.2499194898,-41.4075880076,PulsV*bCep,Be*|*  |Em*|UV |IR |bC*|V* |Be*,,,B2Ve,0.6201,-0.57,-2.02,9.77,9.6,,9.438,9.437,9.451,,,,,
0.046139,1780,HD 152004,Classical,16 53 06.61,-47 34 53.74,9.01,B3IVne,,0,HD 152004,253.2775311419,-47.5815837739,Star,*  |UV |IR,-11,-0.000037,B3III/Vne,0.9131,-0.24,-0.63,9.18,9.01,8.93,8.559,8.51,8.535,,,,,
0.079688,1781,HD 152358,Classical,16 55 25.02,-50 38 11.57,9.39,Bpshe,,0,HD 152358,253.8542372975,-50.6365678396,Be*,Be*|Em*|*  |IR,,,B/Ap_sh,0.9165,0.76,-2.16,9.47,9.39,,8.834,8.741,8.682,,,,,
0.093226,1782,CD-39 10861,Classical,16 55 28.86,-39 25 48.90,9.75,B3.5Ve,,0,CD-39 10861,253.8702166667,-39.4302472222,Be*,Be*|*iC|Em*|*i*|** |*  |*,,,B3Ve,,1.4,-0.6,10.03,9.76,10.04,,,,,,,9.76,
0.011651,1783,HD 152523,Classical,16 55 35.34,-39 24 49.65,9.77,B3Ve,,0,HD 152523,253.8972462379,-39.4137902430,Star,*iC|*  |IR,,,B2/5(V),0.8958,0.77,-0.76,9.95,9.77,,9.317,9.282,9.224,,,,,
0.002021,1784,V846 Ara,Classical,16 56 08.84,-50 40 29.25,6.33,B3Vnpe,295,2,HD 152478,254.0368325936,-50.6747919753,Be*,Be*|V* |Em*|IR |*  |UV |Be*|Be*,19,0.000063,B3Vnpe,3.2222,-8.08,-9.07,6.31,6.33,,6.065,5.98,5.801,,,,,
0.050077,1785,HD 152505,Classical,16 56 09.57,-49 01 59.73,8.85,B2.5Vne,,0,HD 152505,254.0398554452,-49.0332637307,Be*,Be*|Em*|*  |UV |IR,21.929,0.000073,B2/3Vne,1.2498,0.72,-9.68,8.99,8.85,8.83,8.487,8.492,8.365,,,,,
0.00945,1786,HD 152541,Classical,16 56 14.50,-46 50 57.89,7.45,B7Ve,,2,HD 152541,254.0604203000,-46.8494147350,Be*,Be*|Em*|** |UV |*,,,B7V,3.06,1.95,-6.84,7.51,7.45,,,,,,,,,
0.0822,1786,HD 152541,Classical,16 56 14.50,-46 50 57.89,7.45,B7Ve,,2,TYC 8327-708-1,254.0604458333,-46.8494027778,Star,*,,,,,9.3,-0.3,7.86,7.83,,,,,,,,,
0.043773,1787,HD 322422,Classical,16 57 23.94,-40 21 39.90,9.76,B1Ve,170,0,HD 322422,254.3497341917,-40.3610849923,Be*,V* |*  |Be*|*iC|Em*|IR |Be*|*,,,B1Ve,0.669,0.12,-0.55,9.94,9.97,9.98,8.756,8.473,8.113,,10.07,9.82,9.58,
0.034347,1788,V848 Ara,Classical,16 58 56.81,-46 07 44.38,8.16,B2IVe,190,4,HD 152979,254.7366945844,-46.1289949274,Be*,V* |Em*|RNe|*  |Be*|UV |*iC|IR |Be*,-588.45,-0.001961,B2IVe,0.9115,0.57,-2.29,8.31,8.16,,7.533,7.388,7.249,,,,,
0.105862,1788,V848 Ara,Classical,16 58 56.81,-46 07 44.38,8.16,B2IVe,190,4,GN 16.55.3,254.7366666667,-46.1290000000,RfNeb,RNe|ISM,,,,,,,,,,,,,,,,,
0.053697,1789,HD 153199,Classical,16 59 56.93,-43 13 14.77,8.12,B2.5Ve,190,1,HD 153199,254.9871890458,-43.2207744378,Be*,Be*|Em*|*  |UV |IR |Be*|*,-49.948,-0.000167,B2/B3Ve,0.9171,0.49,-3.92,8.33,8.13,9.03,7.608,7.541,7.467,,,,,
0.072393,1790,HD 153295,Classical,17 00 25.25,-42 19 00.29,9.05,B2e,,3,HD 153295,255.1051813685,-42.3167446093,HMXB,Be*|Em*|*  |*iC|*,7,0.000023,B2e,0.6163,1.21,-1.42,,,9.52,7.445,7.093,6.729,,,,,
0.045606,1791,HD 153222,Classical,17 00 28.69,-49 15 14.91,8.91,B1IIe,,2,HD 153222,255.1195267075,-49.2541335951,Be*,Be*|Em*|*  |IR,,,B1Ib/IIIe,1.0636,-0.95,-1.02,9.1,8.91,,8.383,8.3,8.18,,,,,
0.018617,1792,V828 Ara,Classical,17 01 47.39,-58 57 29.69,6.263,B2IVne,,5,HD 153261,255.4474485605,-58.9582483822,Be*,V* |UV |Be*|Em*|IR |*,-6,-0.00002,B2IVne,1.5073,-2.25,-8.84,6.08,6.11,,5.947,5.856,5.633,,,,,
0.020393,1793,HD 153262,Classical,17 01 54.07,-59 02 51.32,7.61,B2Vnne,,3,HD 153262,255.4753024405,-59.0475877125,Be*,Be*|Em*|*  |IR,,,B0/3Vnne,1.5438,-2.06,-9.73,7.55,7.61,,7.562,7.601,7.586,,,,,
0.010211,1794,HD 153977,Classical,17 03 43.52,-24 50 07.60,9.42,B5IIIe,,1,HD 153977,255.9313302078,-24.8354444376,Be*,Be*|Em*|UV |*  |IR,,,B5II/III,0.8811,-4.9,-3.65,9.42,9.42,,9.246,9.225,9.163,,,,,
0.100565,1795,HD 154188,Classical,17 04 32.05,-16 32 27.80,10.12,B8IVne,,2,HD 154188,256.1335522193,-16.5410295167,Star,*  |IR,,,B8(IV)n(e),1.3248,-2.9,7.87,10.28,10.12,,9.283,9.18,9.102,,,,,
0.42035,1796,HD 153879,Classical,17 04 44.03,-51 24 29.98,8.99,B1.5Vne,,3,HD 153879,256.1834334373,-51.4082120511,Be*,Be*|Em*|UV |*  |IR,,,B1/2Vne,0.935,-0.57,-1.25,9.09,8.99,,8.358,8.189,7.966,,,,,
0.045057,1797,HD 154040,Classical,17 04 48.69,-39 18 56.73,10.07,B2Ve,,0,HD 154040,256.2028630671,-39.3157667841,Be*,Em*|Be*|*  |IR,-18,-0.00006,B2:V:e,0.745,-2.41,-2.74,10.25,10.07,,9.074,8.939,8.734,,,,,
0.042819,1798,HD 154218,Classical,17 05 42.96,-36 44 25.90,7.57,B3Vne,,3,HD 154218,256.4289870550,-36.7405219585,Be*,Be*|Em*|UV |*  |IR |Be*,,,B3Vne,2.1162,1.86,-5.25,7.6,7.57,,7.298,7.332,7.295,,,,,
0.06987,1799,HD 154243,Classical,17 05 52.84,-36 35 17.47,8.05,B3Vnne,,0,HD 154243,256.4701891602,-36.5881932165,Be*,Be*|Em*|UV |*  |IR |*,,,B3Vnne,1.2757,0.83,-1.48,8.28,8.08,8.88,7.291,7.139,6.918,,,,,
0.026426,1800,HD 154154,Classical,17 06 07.11,-48 25 07.22,8.59,B2Vnne,290,2,HD 154154,256.5296352492,-48.4186749815,Be*,Be*|Em*|UV |IR |*  |Be*|*,,,B1Vnne,0.845,-0.36,-1.42,8.71,8.61,9.38,7.944,7.82,7.546,,,,,
0.056823,1801,HD 154170,Classical,17 06 10.45,-47 25 10.65,9.61,B9IIIe,,2,HD 154170,256.5435306075,-47.4196111022,Be*,Be*|Em*|*  |IR,,,B9III,1.2174,0.4,-5.43,9.8,9.61,,9.13,9.092,9.029,,,,,
0.007702,1802,HD 154111,Classical,17 06 15.06,-52 28 55.92,8.26,B5IVe,,2,HD 154111,256.5627470921,-52.4822012006,Be*,Be*|Em*|IR |*,,,B5IV/V,1.0734,-0.99,-1.92,8.28,8.26,,8.021,8.024,8.041,,,,,
0.073205,1803,HD 154314,Classical,17 06 54.70,-44 44 01.21,10.11,B9IIIe,,1,HD 154314,256.7279418381,-44.7336791271,Be*,Be*|Em*|*  |IR,,,B9II/III,0.6932,0.93,-0.61,10.16,10.11,,9.743,9.703,9.68,,,,,
0.062811,1804,V956 Sco,Classical,17 07 05.16,-35 45 32.38,7.9,Oe,,1,HD 154450,256.7714785095,-35.7589939090,Be*,V* |IR |*  |Be*|UV |Em*|*,,,B1:IIInne,0.9806,1.49,-2.17,8.47,7.93,8.66,6.965,6.69,6.236,,,,,
0.245871,1805,HD 154538,Classical,17 08 31.57,-49 28 04.19,8.62,B3Ve,,2,HD 154538,257.1315445273,-49.4677622834,Be*,Be*|** |IR |*,,,B3V,1.4205,2.16,-7.16,8.76,8.62,,8.254,8.277,8.225,,,,,
0.058742,1806,HD 154911,Classical,17 10 06.51,-38 37 26.66,9.1,B0e,,0,HD 154911,257.5271455259,-38.6240752378,Be*,Be*|Em*|*  |UV |IR |*,-3,-0.00001,B(2)ne,0.5144,2.17,-2.65,9.52,9.11,9.59,7.824,7.589,7.266,,9.72,8.98,8.7,
0.067234,1807,HD 155349,Classical,17 12 23.18,-32 08 48.04,9.64,B2Ve,,0,HD 155349,258.0965941527,-32.1466615027,Be*,Be*|Em*|*  |IR,,,B5/7Vne,0.8217,1.81,-1.88,9.69,9.64,,9.127,9.088,9.025,,,,,
0.0392,1808,HD 155352,Classical,17 13 00.39,-42 38 00.41,8.45,B2Ve,,1,HD 155352,258.2516198049,-42.6334574183,Be*,Be*|Em*|*  |UV |IR,,,B2V,1.4002,-1.99,-3.36,8.49,8.45,,7.852,7.792,7.631,,,,,
0.05008,1809,HD 155436,Classical,17 13 43.76,-44 43 45.22,9.33,B2.5e,,1,HD 155436,258.4323370535,-44.7292141202,Be*,Be*|Em*|*  |IR |*,,,B2/3,0.947,-0.65,-3.1,10.06,9.38,9.55,7.378,7.168,7.029,,,,,
0.052328,1810,EM* StHA 143,Classical,17 14 25.38,31 35 00.60,12.02,Be,,3,EM* StHA  143,258.6057379140,31.5834897394,Em*,Em*|IR |*,,,Be,0.2035,-1.03,-11.33,11.66,12.02,,11.773,11.751,11.686,,,,,
0.044126,1811,HD 155438,Classical,17 14 33.32,-54 22 12.53,8.47,B6IVne,,2,HD 155438,258.6388542576,-54.3701485099,Be*,Be*|Em*|UV |*  |IR,,,B5/7III/Vn,0.9884,-0.41,-3.46,8.43,8.47,,8.218,8.213,8.116,,,,,
0.019681,1812,V1075 Sco,Classical,17 15 19.25,-33 32 54.31,5.612,O8Ve,211,24,HD 155806,258.8302018357,-33.5484186937,Be*,V* |Em*|*  |UV |IR |X  |Be*,11.6,0.000039,O7.5V((f))z(e),1.0057,1.23,-2.92,5.52,5.53,,5.655,5.683,5.591,,,,,
0.032033,1813,HD 155851,Classical,17 15 33.77,-32 41 23.06,8.18,B0Vne,335,0,HD 155851,258.8907089050,-32.6897300038,Be*,Be*|Em*|*  |UV |IR |Be*|Be*|*,,,B0Vne,0.8941,2.23,-1.02,8.23,8.13,9.09,7.515,7.369,7.187,,9.5,8.91,7.99,
0.00283,1814,V1076 Sco,Classical,17 16 17.58,-42 20 20.52,6.9,B2.5Vnne,367,1,HD 155896,259.0732496882,-42.3390340850,Be*,Be*|Em*|** |UV |V* |IR |*,-19,-0.000063,B2/3(V)nne,1.81,-6.46,-0.36,6.95,6.9,,6.197,6.12,5.992,,,,,
0.076236,1815,HD 156008,Classical,17 17 30.68,-47 44 22.58,9.56,B8IVe,,2,HD 156008,259.3778263973,-47.7395848990,Be*,Be*|Em*|*  |IR,,,B8IV,1.0224,-0.11,-3.76,9.6,9.56,,9.348,9.242,9.169,,,,,
0.01499,1816,HD 156172,Classical,17 17 59.70,-42 03 38.23,8.24,O9IIe,,2,HD 156172,259.4987529230,-42.0606229980,PulsV*bCep,*  |Be*|UV |IR |bC*|V* |*,,,O9Vnn(e),0.8994,-1.9,-4.83,8.62,8.26,9.12,7.226,7.105,6.965,,,,,
0.004194,1817,V1077 Sco,Classical,17 18 20.51,-32 33 11.18,6.374,B5Vne,180,21,HD 156325,259.5854593589,-32.5531063367,Be*,V* |** |UV |*  |Be*|Em*|IR |Be*,-18,-0.00006,B6Vne,2.5678,-1.47,-7.21,6.465,6.367,,5.838,5.777,5.746,,,,,
0.006949,1818,HD 156409,Classical,17 19 16.84,-39 48 25.14,8.72,B2IIne,,0,HD 156409,259.8201641697,-39.8069831169,Be*,Em*|Be*|*  |IR |UV,,,B2(II)ne,0.6362,-1.37,-4.37,9.05,8.72,,7.943,7.801,7.59,,,,,
0.027285,1819,V1078 Sco,Classical,17 19 24.15,-38 00 13.28,7.89,B1Ve,,2,HD 156468,259.8506238858,-38.0036813608,Be*,V* |*  |Be*|UV |Em*|IR |*,-46,-0.000153,B2(V)ne,1.2236,2.89,-1.35,8.05,7.9,8.92,7.106,7.009,6.79,,,,,
0.002917,1820,HD 156398,Classical,17 19 24.63,-44 13 22.90,6.659,B9.5V+...,,2,HD 156398,259.8526255024,-44.2230270518,Be*,** |UV |IR |Be*|*,-18.8,-0.000063,B9.5III,2.2858,1.82,-12.42,6.822,6.657,,6.082,6.024,5.909,,,,,
0.076326,1821,HD 156831,Classical,17 20 42.59,-24 16 16.65,8.87,B3Vnne,,25,HD 156831,260.1774381214,-24.2712811781,Be*,Be*|Em*|UV |*  |IR,,,B3Vnne,1.4664,3.91,0.34,9.03,8.87,,8.081,8.009,7.916,,,,,
0.055388,1822,HD 156702,Classical,17 20 50.61,-38 39 08.73,8.72,B1Ve,265,0,HD 156702,260.2108946369,-38.6524262398,Be*,IR |*  |Be*|Em*|Be*|*,,,B1Ve,0.8782,1.19,-1.43,8.91,8.76,9.46,8.034,7.851,7.665,,,,,
0.035884,1823,HD 323154,Classical,17 23 02.35,-39 03 52.66,9.27,Oe,,0,HD 323154,260.7598036880,-39.0646242795,Em*,Em*|IR |*  |*  |s*b,,,B4IIe,0.7678,1.01,-1.05,10.23,9.21,9.53,6.534,6.121,5.794,,,,,
0.056947,1824,HD 157127,Classical,17 23 13.05,-38 32 56.11,9.19,B3Vnne,,0,HD 157127,260.8043801480,-38.5489347421,Em*,Em*|*  |IR,,,B3(V)nn(e),1.1607,0.36,-0.45,9.4,9.19,,8.724,8.694,8.676,,,,,
0.042618,1825,HD 157099,Classical,17 23 13.57,-42 49 45.21,8.83,B3Vne,,1,HD 157099,260.8065255442,-42.8292244179,Be*,Em*|Be*|*  |UV |IR,,,B3Vne,1.2871,-0.45,-4.6,8.85,8.83,,8.518,8.482,8.358,,,,,
0.051675,1826,iot Ara,Classical,17 23 16.08,-47 28 05.51,5.245,B2IIIne,340,9,* iot Ara,260.8169788494,-47.4681984931,Be*,** |IR |*  |Be*|UV |V* |Em*,-19,-0.000063,B2(V)nne,3.4238,-5.37,-17.13,5.14,5.25,5.12,5.33,5.309,5.127,,,,,
0.007453,1827,gam Ara,Classical,17 25 23.66,-56 22 39.81,3.312,B1IIe,302,54,* gam Ara,261.3485804629,-56.3777263264,Be*,Be*|*i*|UV |X  |*  |IR,-3,-0.00001,B1Ib,2.93,-0.44,-15.77,3.21,3.34,,3.63,3.69,3.73,,,,,
0.382722,1827,gam Ara,Classical,17 25 23.66,-56 22 39.81,3.312,B1IIe,302,54,** HJ 4942,261.3487500000,-56.3777777778,**,** |**,,,,,,,,,,,,,,,,,
0.057107,1828,HD 157273,Classical,17 26 38.18,-63 48 54.00,8.95,B8.5Vne,,3,HD 157273,261.6590656423,-63.8149861906,Be*,Be*|Em*|*  |IR,,,B8/9V(n),1.5502,-3.06,-10.63,9.17,8.95,,7.586,7.108,6.907,,,,,
0.013794,1829,V750 Ara,Classical,17 27 54.81,-47 01 34.40,6.652,B2Vne,310,44,HD 157832,261.9783806102,-47.0262219837,Be*,IR |*  |Be*|** |UV |V* |Em*|X,-4,-0.000013,B2ne,0.9061,-0.94,-1.49,6.636,6.663,,6.311,6.233,5.965,,,,,
0.083322,1830,HD 158319,Classical,17 29 18.43,-16 35 26.97,8.87,B8Vne,,30,HD 158319,262.3268061129,-16.5908064524,Be*,Be*|Em*|UV |*  |IR,-14.2,-0.000047,B8Vne,0.9432,-0.42,0.2,8.92,8.87,,8.557,8.536,8.407,,,,,
0.028257,1831,V862 Ara,Classical,17 31 23.28,-56 55 15.47,5.987,B7IIIe,,4,HD 158220,262.8470142999,-56.9209647212,Be*,V* |UV |*  |Be*|IR,-3,-0.00001,B7II/III,2.4893,-0.47,-3.64,5.924,5.984,,5.999,6.017,6.013,,,,,
0.056779,1832,51 Oph,Classical or Herbig,17 31 24.95,-23 57 45.51,4.81,A0Ve,,113,* c Oph,262.8539755583,-23.9626426644,Be*,Be*|pr*|IR |*  |UV |Em*|V*,-11.4,-0.000038,A0V,8.04,5.24,-25.72,4.81,4.81,4.74,4.61,4.53,4.296,,,,,
0.014913,1833,alf Ara,Classical,17 31 50.49,-49 52 34.12,2.836,B2Vne,290,17,* alf Ara,262.9603813675,-49.8761450114,Be*,Be*|V* |Er*|** |UV |IR |*  |Em*|X  |Be*,0,0,B2Vne,12.2,-33.27,-67.22,2.78,2.95,3.05,3.03,2.93,2.8,,,,,
0.024059,1834,V864 Ara,Classical,17 33 11.35,-58 33 27.12,7.03,B7Vnnpe,,4,HD 158503,263.2972791215,-58.5575319780,Be*,V* |Em*|UV |*  |Be*|IR,,,B(7)Vnnep,4.1338,5.07,10.79,7.2,7.03,,6.002,5.669,5.463,,,,,
0.051257,1836,V830 Ara,Classical,17 33 56.40,-45 37 38.09,8.17,B2IIpe,,3,HD 158864,263.4849805953,-45.6272515324,Be*,Em*|*  |Be*|UV |V* |IR,,,B2Ib/IIep,0.4911,0.8,-0.63,8.15,8.15,,7.957,7.86,7.597,,,,,
0.053462,1837,HD 317861,Classical,17 34 02.23,-32 40 39.68,9.83,B4Vne,,0,HD 317861,263.5092954220,-32.6777033991,Em*,Em*|*  |*iC|IR,,,B3/5Vne,,-1,-3,10.07,9.83,,9.136,9.015,8.879,,,,,
0.028257,1838,Cl* NGC 6383 FJL 24,Classical,17 34 47.94,-32 35 20.29,11.38,B9Ve,,0,NGC  6383    24,263.6997495580,-32.5889616041,Star,*iC|*  |X,-13,-0.000043,B5-7V,0.6799,2.61,-1.84,11.52,11.32,11.44,,,,,,,,
0.006179,1839,Cl* NGC 6383 FJL 22,Classical,17 34 49.37,-32 35 22.99,12.3,A3Ve,,0,NGC  6383    22,263.7057100542,-32.5897185260,Star,*iC|*,,,A3V:e,0.8187,1.96,-2.97,13.27,12.49,12.25,,,,,,,,
0.051202,1840,HD 159489,Classical,17 37 13.84,-45 09 26.63,8.2,B1Ve,170,3,HD 159489,264.3076472567,-45.1574010889,Be*,Be*|*  |UV |IR |Be*,8,0.000027,B1Ve,0.8119,-6.06,-1.57,8.17,8.2,,8.205,8.195,8.215,,,,,
0.03687,1841,V1083 Sco,Classical,17 37 30.91,-35 19 59.04,8.2,B2Vne,,0,HD 159684,264.3788041162,-35.3330679850,Be*,V* |UV |*  |Be*|Em*|IR |*,,,B2Vne,0.7063,-1.63,-1.11,9.07,8.9,8.7,6.802,6.604,6.338,,,,7.66,
0.096821,1842,HD 159848,Classical,17 38 33.14,-37 54 32.45,9.3,B3Vnne,,0,HD 159848,264.6381172372,-37.9090166765,Em*,Em*|*  |UV |*i*|** |IR,,,B3(V)nne,0.9846,-1.01,-3.88,9.45,9.3,,8.838,8.682,8.442,,,,,
0.009638,1844,V862 Sco,Classical,17 40 01.04,-32 12 03.84,6.75,B5Ve,220,21,HD 160202,265.0043304072,-32.2010656483,Be*,Be*|V* |Em*|*iC|IR |Be*|*,-17.5,-0.000058,B5Ve,1.6872,0.3,-5.8,6.79,6.75,,6.632,6.662,6.678,,,,,
0.054618,1845,V2382 Oph,Classical,17 40 23.87,-28 55 23.52,7.18,B3Vne,,21,HD 160319,265.0994754637,-28.9232023174,Be*,Be*|V* |UV |*  |IR |*,,,B3Vne,2.2103,-1.35,-5.4,7.45,7.25,8.31,6.589,6.55,6.518,,,,,
0.071916,1846,HD 160546,Classical,17 41 29.12,-22 37 27.08,10.72,B9IVe,,0,HD 160546,265.3713502391,-22.6241764165,Be*,*  |Be*|IR,,,B9IV/V,1.6271,0.35,-2.53,11.09,10.72,,9.751,9.608,9.521,,,,,
0.067684,1847,V2243 Oph,Classical,17 43 11.21,-18 18 08.41,9.75,B3Vnne,,2,HD 160886,265.7967246280,-18.3023254272,Be*,Be*|V* |Er*|UV |Em*|IR |*  |*,-20,-0.000067,B3Vnne,0.6044,-0.86,-2.6,9.9,9.75,10.02,9.049,8.881,8.674,,,,,
0.014482,1848,HD 160648,Classical,17 43 24.28,-46 35 16.61,7.52,B6IIIe,,3,HD 160648,265.8511701831,-46.5879504383,Be*,Be*|Em*|*  |UV |IR,,,B5/7III,1.3893,-1.89,-5.02,7.5,7.52,,7.514,7.521,7.545,,,,,
0.058642,1849,HD 161004,Classical,17 44 14.16,-27 27 28.29,8.79,B9IVe,,0,HD 161004,266.0589816667,-27.4578591667,Be*,Em*|UV |** |*,,,B8V+G8IVn,,0.7,-5.7,8.95,8.79,,,,,,,,,
0.100935,1849,HD 161004,Classical,17 44 14.16,-27 27 28.29,8.79,B9IVe,,0,HD 161004A,266.0589687000,-27.4578621669,Star,*  |IR |**,,,B8V,1.9833,0.35,-8.03,8.973,8.785,9.52,8.062,7.88,7.78,,,,,
0.062208,1850,V2315 Oph,Classical,17 44 15.74,05 42 51.51,8.33,B9e,350,18,HD 161261,266.0655666525,5.7143035261,Be*,Be*|V* |SB*|UV |*iC|IR |El*|*,-15.7,-0.000052,kA0hB8V_sh,2.7769,-1.11,-8.59,8.32,8.26,,8.036,7.995,8.042,,,,,
0.190407,1851,V3892 Sgr,Classical,17 44 45.78,-27 13 44.50,8.69,Oe,,0,HD 161103,266.1906907720,-27.2290228919,Be*,Be*|V* |UV |X  |Em*|*  |gam|IR |*,,,B0.5III/IVe,0.8274,-0.96,-2.06,9.23,9.13,9.12,7.054,6.843,6.507,,9.58,8.95,7.93,
0.116922,1852,CD-25 12254,Classical,17 44 57.13,-25 14 14.29,11,Be,,0,CD-25 12254,266.2380061319,-25.2373074331,Em*,Em*|*  |IR,,,A2,0.5463,-0.25,-4.57,11.51,11,,9.55,9.285,9.108,,,,,
0.058591,1853,HD 161306,Classical,17 45 07.70,-09 48 54.44,8.3,B0ne,,91,HD 161306,266.2820997100,-9.8151243387,Be*,Be*|Em*|UV |IR |*,-19,-0.000063,B3/5Vnne,2.1767,-1.58,-9.44,8.78,8.3,,6.856,6.577,6.231,,,,,
0.06977,1854,V2385 Oph,Classical,17 46 15.19,-01 09 00.17,8.84,B8e,,15,HD 161543,266.5632723384,-1.1500457470,Be*,Be*|V* |Em*|UV |*  |IR,,,B7IIIe,1.0088,1.69,0.89,8.97,8.84,,8.396,8.327,8.276,,,,,
